annotation_id	source_kind	relative_path	member_name	source	material	annotation_role	is_primary_gene_model	paired_genome_ids	format	feature_count	gene_count	transcript_count	cds_count	exon_count	duplicate_gene_id_count	malformed_line_count	invalid_coordinate_count	file_sha256	status
3d1f0682bbae0346	file	legume_family/ncbi/Vigna_unguiculata/ASM411807v1/gff3/GCF_004118075.1_ASM411807v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Vigna_unguiculata|ASM411807v1	ncbi_genomic	True	6376df8caff95330	GFF3	648825	33171	43639	246600	314878	2	0	0	c9aabbe19fd3197766d99b2d3036cfb083e041caaf29e2531f244a3c972c6d9d	PASS
3d8b667681d6010b	file	soyomics/Dong_Nong_No.50/repeat/SoyC12.repeat.gff3.gz	.	soyomics	soyomics|Dong_Nong_No.50	repeat	False	8f487fe66159035f	UNKNOWN	905893	0	0	0	0	0	0	0	091e42d24016a571e729c03606c04eee3a24eab58bbed36ad88008a44f067c56	PASS
3dd15372467f9b2a	file	legume_family/legumeinfo/Medicago/truncatula/HM004.gnm1.ann1.2XTB/functional_iprscan/medtr.HM004.gnm1.ann1.2XTB.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM004.gnm1	functional_iprscan	False	b84460a5cde04c1a	GFF3	327747	0	0	0	0	0	0	0	ba6f6e347e876aed0466299ed7071d31da809451a216e9c28a0e5675c3f831ae	PASS
3dfe1e438dff2366	file	legumeinfo/Lee.gnm2.ann1.1FNT/functional_iprscan/glyma.Lee.gnm2.ann1.1FNT.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Lee.gnm2	functional_iprscan	False	3b5c89322ad7aa01	GFF3	377881	0	0	0	0	0	0	0	e75fcc5d383978736933b18328b9a05c4bb57a1d724e9d9ee56303eca2cd079a	PASS
3e6af95def45b33a	file	legume_family/legumeinfo/Phaseolus/vulgaris/5-593.gnm1.ann1.3FBJ/gff3/phavu.5-593.gnm1.ann1.3FBJ.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|vulgaris|5-593.gnm1	gene_models_main	True	3f2bcde8b6efba1f	GFF3	386826	27065	39005	239246	0	0	0	0	b3e047a091bc7fd87fdfbe2532383d722bd2054485cd81107143d86114b9c592	PASS
3e7ef923bc1077f0	file	soyomics/W05/gff/W05.a1.gene.gff.gz	.	soyomics	soyomics|W05	soyomics_gene	True	10c2a5e4e4ec59d8	GFF3	863245	55539	89477	534162	0	0	0	0	a11510be413c8dad1702ce99a2d939e81448441d930704cd6d7acd61bf4ff4a8	PASS
3f110060f20a683c	file	legume_family/legumeinfo/Lupinus/angustifolius/Tanjil.gnm1.ann1.nnV9/gff3/lupan.Tanjil.gnm1.ann1.nnV9.gene_models_pchr_plus_scaff.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lupinus|angustifolius|Tanjil.gnm1	other_annotation	False	c43ce9a9af962914	GFF3	248729	33072	33072	182585	0	0	0	0	55130c746cfdcb9faa688b692032289e31cee6ee6172ff3ab664ac1c19bb1580	PASS
3f50b04e750cc82c	zip_member	soyod/Zhong_Huang_13_T2T/gff/ZH13_T2T.annotation.zip	ZH13_T2T.annotation.gff	soyod	Zhong_Huang_13_T2T	soyod_gene_models	True	484ac27242746eae	GFF3	3159541	56154	80824	420608	497946	0	0	0	d7cc9c427891f915f3426b83691bd119ac911fa5a67ec8f17ed61ad56ec2a87a	PASS
3fd782ddb09c5d78	file	legumeinfo/Jinyuan_IGA1006.gnm1.ann1.2NNX/gff3/glyma.Jinyuan_IGA1006.gnm1.ann1.2NNX.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|Jinyuan_IGA1006.gnm1	gene_models_main	True	171869ade9f5b76e	GFF3	423849	58392	58392	285901	0	0	0	0	67adaade7238dff433236cade0685a64e3b833bcca96e35b33fc015732c7fb61	PASS
40944901d25fcda4	file	legume_family/legumeinfo/Glycine/max/Ooyachi2.gnm3.ann1.6929/gff3/glyma.Ooyachi2.gnm3.ann1.6929.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Ooyachi2.gnm3	gene_models_main	True	01bd34ba2a35deea	GFF3	1022202	56664	74577	387845	437666	0	0	0	97906b1379dfb24707b91e0020ce2493d3d0ffac9a6059605d605bab66851ebb	PASS
423851301965a87b	file	legume_family/legumeinfo/Vigna/radiata/Weilv-9.gnm1.ann1.FPGC/gff3/vigra.Weilv-9.gnm1.ann1.FPGC.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vigna|radiata|Weilv-9.gnm1	gene_models_main	True	2ca78acb5d4cc2d1	GFF3	408511	28740	42960	245781	0	0	0	0	2511384cd5c2866d4e47de731d2577a5f1879ce28e822230e2a3911ac76a137c	PASS
42d2f577bb427885	file	legume_family/legumeinfo/Glycine/max/Wm82_NJAU.gnm1.ann1.KM71/gff3/glyma.Wm82_NJAU.gnm1.ann1.KM71.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Wm82_NJAU.gnm1	noncoding	False	6d38dcb5c92d95c2	GFF3	1	1	0	0	0	0	0	0	b4b2fa5f740ea8c08e7e663ae8fb8a856902fa1f2f54aaeea95f470b6a6c6aea	PASS
42deac54812216b0	file	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.ann1.pScz/gff3/phavu.G19833.gnm1.ann1.pScz.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|vulgaris|G19833.gnm1	gene_models_main	True	a7ba1bdcce7a1bba;ae1a1b1ce5cd016e;dd312fa88f27de8e	GFF3	295279	27197	31638	175967	0	0	0	0	ee3edb8519c1b6efb8b8cc64f045f05d8c50d40e55bc42415a0aeb730de86131	PASS
42ed27f5a634ca03	file	soyomics/Zhang_Chun_Man_Cang_Jin/ncrna/SoyL06.ncRNA.gff3.gz	.	soyomics	soyomics|Zhang_Chun_Man_Cang_Jin	noncoding	False	897c87eeab60b4ae	GFF3	9216	4031	0	0	0	0	8	0	1940e6c6c1442f8802590e7086a3b8fee15e5ef0380bdefa295bff1ea932d0d2	PASS
430a498416fbdc0a	file	legume_family/ncbi/Glycine_max/GmaxWilliams82ISU01_v2.0/gff3/GCA_043381025.1_GmaxWilliams82ISU01_v2.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Glycine_max|GmaxWilliams82ISU01_v2.0	ncbi_genomic	True	c3e1a3b63f0f368d	GFF3	1211202	48387	80374	518583	563838	0	0	0	c586d1cbb6c6676562a5e6cc5d6336b18197744d750d60c31e76b70f79953361	PASS
436f9e34c2d82607	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/gff3/glyma.Wm82.gnm2.ann1.RVB6.markers.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Wm82.gnm2	other_annotation	False	490839b691d398b1;d7eddf647e7d36bd	GFF3	68953	0	0	0	0	0	0	0	6132ecc3dc59b9614f4425dcb4e98116359f07b989359f6800d1b1ae09460407	PASS
4426c42102e8118d	file	legumeinfo/Zhutwinning2.gnm1.ann1.ZTTQ/gff3/glyma.Zhutwinning2.gnm1.ann1.ZTTQ.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|Zhutwinning2.gnm1	gene_models_main	True	61894c4aea5cf5df	GFF3	1154139	54502	76140	419155	459730	0	0	0	e256d3835f3da9fd290ddcfc121b1172780f80c5e850d214e1a2ff9ea926a301	PASS
4456565cb5116c9d	file	legume_family/ncbi/Vigna_mungo/ASM3688567v1/gff3/GCA_036885675.1_ASM3688567v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Vigna_mungo|ASM3688567v1	ncbi_genomic	True	a0335dec2cceb268	GFF3	439888	37994	37575	179304	185002	0	0	0	c6c0cce9a539d9302ab5c5c81b7a95c44e390b387a3ae41c7154ae793c997a81	PASS
446c9b12e1c6e44f	file	legume_family/ncbi/Psophocarpus_tetragonolobus/Ptet_1/gff3/GCA_037954015.1_Ptet_1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Psophocarpus_tetragonolobus|Ptet_1	ncbi_genomic	True	4c0bceedcb720407	GFF3	468656	31170	38941	195206	195206	0	0	0	3a1417298d5114724e2b504554e3892b56dd4d3063a299d5979576e411b11e93	PASS
44bd7a9918b44d70	file	soyomics/Ju_Xuan_No.23/gff/SoyC03.gene.gff.gz	.	soyomics	soyomics|Ju_Xuan_No.23	soyomics_gene	True	651b538a44345986	GFF3	1245802	57792	84078	449174	492606	0	0	0	e875ba39005a35774e20723332a9f0ddc94cf3cadbd24470fe396ae4a13fbe27	PASS
44c37d632aa9a2bc	file	legume_family/legumeinfo/Medicago/truncatula/R108_HM340.gnm1.ann1.85YW/gff3/medtr.R108_HM340.gnm1.ann1.85YW.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|R108_HM340.gnm1	gene_models_main	True	34a865520cde6c20	GFF3	638522	55706	61019	245657	220904	0	0	0	dc5e2dfed89b93f9032d5bbdf8a4287f3257400cafba4460702fc860ac51f95b	PASS
44d3cc8b19ea479d	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.QT0P/gff3/cicar.CDCFrontier.gnm3.QT0P.gcv_genome.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	gcv_genome	False	bb15a599a0eb78f9	GFF3	2095	0	0	0	0	0	0	0	ff9e63c235b8cb4d702f4820f309987db20a74143f0f8debcaa6f889b3678707	PASS
450351577771ad65	file	legume_family/legumeinfo/Medicago/truncatula/HM056.gnm1.ann1.CHP6/functional_iprscan/medtr.HM056.gnm1.ann1.CHP6.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM056.gnm1	functional_iprscan	False	0a5a35e474446d15	GFF3	333477	0	0	0	0	0	0	0	a4d33e7f93d7ca14ff81e7a1ed70c05f9b7e04e613ffc6795740f7b55892c158	PASS
45a30fcddbe793db	file	legumeinfo/PI_398296.gnm1.ann1.B0XR/gff3/glyma.PI_398296.gnm1.ann1.B0XR.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|PI_398296.gnm1	gene_models_main	True	351b9be376cc7087	GFF3	1238924	56086	81104	450785	493913	0	0	0	76bd12627e935e467f37d653e63bb2aa94261568cd527122f926c368f2bd7ca8	PASS
4632c133fa02e950	file	legumeinfo/Wm82_IGA1008.gnm1.ann1.FGN6/functional_iprscan/glyma.Wm82_IGA1008.gnm1.ann1.FGN6.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Wm82_IGA1008.gnm1	functional_iprscan	False	f0ec01b9e4056bfc	GFF3	388015	0	0	0	0	0	0	0	3cd4faa91f6250dd8b51a529133e7bedaaf3cdf75dd4d95bc3a18b9a30edf391	PASS
46961aa3a1a501b5	file	legumeinfo/Wenfeng7_IGA1001.gnm1.ann1.ZK5W/gff3/glyma.Wenfeng7_IGA1001.gnm1.ann1.ZK5W.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|Wenfeng7_IGA1001.gnm1	gene_models_main	True	aacea7c6039184ef	GFF3	462154	57505	57505	284597	0	0	0	0	d183312756bc6fbe44b96d60c70c15053c7b0996dd0d118cb746d2b8a7e26d18	PASS
47ac3f1c3469b5db	file	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm1.ann1.Y27M/repeat/cajca.ICPL87119.gnm1.ann1.Y27M.repeat_models.gff.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm1	repeat	False	69e6987cb4e1b416	GFF3	1632147	0	0	0	0	0	0	0	e7ac0211cf60622f96d8727f263e35310787c5199680dbd4b442c539683e4b12	PASS
47bfb1457e57f861	file	soyomics/Jin_Dou_No.23/repeat/SoyC07.repeat.gff3.gz	.	soyomics	soyomics|Jin_Dou_No.23	repeat	False	344392ed9e30329b	UNKNOWN	904181	0	0	0	0	0	0	0	a76da8e9079c09c1d50368cb0db75645a89d89a86e84c1e90adfe5b6613a1a37	PASS
47e886dead4f09fe	file	legume_family/legumeinfo/Medicago/sativa/XinJiangDaYe.gnm1.ann1.RKB9/repeat/medsa.XinJiangDaYe.gnm1.ann1.RKB9.repeats.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|XinJiangDaYe.gnm1	repeat	False	a1783bbd0690e1b3	GFF3	3034237	0	0	0	0	0	4685811	0	1cd37524c99eab83c7e557b2acfad623ef8bf1a1efacaae244c5e7a44ac636e8	PASS
47f65266f42481dd	file	legume_family/legumeinfo/Medicago/truncatula/HM050.gnm1.ann1.GWRX/gff3/medtr.HM050.gnm1.ann1.GWRX.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM050.gnm1	gene_models_main	True	b498778d6a48d02e	GFF3	633256	65471	65471	251157	251157	0	0	0	9dfb11763a581f9de97a9405b9c17419bb6224643d1da6c62f345fb2a19a350f	PASS
4909c83c4c96263c	file	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.ann1.3N1M/functional_iprscan/cerca.ISC453364.gnm3.ann1.3N1M.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3	functional_iprscan	False	13761c0ed653e2af;59c41dffc41a6f25;8141be66769a230c;f6398ce580d52503	GFF3	228288	0	0	0	0	0	0	0	15e8f3b93bf7e70a227b2a03cfa4ba6e5858a063f4a4d666ac1f2c3264f9becd	PASS
496d5c1bf9f62bc1	file	legume_family/legumeinfo/Glycine/max/Tanba.gnm3.ann1.17JT/functional_iprscan/glyma.Tanba.gnm3.ann1.17JT.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Tanba.gnm3	functional_iprscan	False	6b1673473c52ff69	GFF3	406830	0	0	0	0	0	0	0	5a9f2cbf137974f4b05ff2ff75ad1ea6f747c83a1b47d0dd3d066ab0d0bcf00e	PASS
4a288d106490fa75	file	legume_family/ncbi/Arachis_hypogaea/ASM417044v1/gff3/GCA_004170445.1_ASM417044v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Arachis_hypogaea|ASM417044v1	ncbi_genomic	True	ea29e5335685053a	GFF3	1472816	72233	118092	604415	667193	0	0	0	2ab8f3bd00a0d313df995a5c34b44b94eb55bd0d0d0869961aca763b02f792db	PASS
4abbb7cfc42503f5	file	legume_family/legumeinfo/Pisum/sativum/ZW6.gnm1.ann1.TKZX/functional_iprscan/pissa.ZW6.gnm1.ann1.TKZX.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Pisum|sativum|ZW6.gnm1	functional_iprscan	False	2b995edfcb89c886	GFF3	277117	0	0	0	0	0	0	0	64d85ec4503a6f94300fab6fbfb531727f5edbdaa9a704b4946840180779ae98	PASS
4b79ff4b892e8327	file	legumeinfo/PI_398296.gnm1.ann1.B0XR/functional_iprscan/glyma.PI_398296.gnm1.ann1.B0XR.iprscan.gff3.gz	.	legumeinfo	legumeinfo|PI_398296.gnm1	functional_iprscan	False	351b9be376cc7087	GFF3	387591	0	0	0	0	0	0	0	03869644e0537923d43c67ce0d3dfbf6d8f8c2b02eb213f17eaac7e7fba7bead	PASS
4b8d5d488f78571b	zip_member	soyod/Williams82.a1.v1/gff/Williams82.a1.v1.annotation3.zip	Williams82.a1.v1.annotation.gff3	soyod	Williams82.a1.v1	soyod_gene_models	True	.	GFF3	692301	54175	73320	412262	0	0	0	0	812d93ac0afa4ffaf8088267dd2b7847cf7efaf991f8180226b9e9d0155cfb79	PASS
4baa434eba8a0d49	file	legume_family/legumeinfo/Medicago/truncatula/A17.gnm5.ann1_6.L2RX/functional_iprscan/medtr.A17.gnm5.ann1_6.L2RX.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|A17.gnm5	functional_iprscan	False	abec76950f46db19	GFF3	287590	0	0	0	0	0	0	0	56d03830a7e922966f344ff49cf92bdb188000b50786ca51d722cccebeb3477e	PASS
4c23bcf48a75d863	file	soyomics/Qi_Huang_No.34/ncrna/SoyC08.ncRNA.gff3.gz	.	soyomics	soyomics|Qi_Huang_No.34	noncoding	False	82b4de6c3837ee6e	GFF3	8714	3811	0	0	0	0	8	0	4f0f92c3ed6ac62348aaa9e7f4eabad0d170cf3d24c66a3c4f85e247ba1e7f5d	PASS
4d0e7fd3ed296b78	file	legume_family/legumeinfo/Glycine/max/Enrei.gnm3.ann1.YRG3/gff3/glyma.Enrei.gnm3.ann1.YRG3.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Enrei.gnm3	gene_models_main	True	96468b4838f74d0d	GFF3	1001647	58454	72778	389519	416144	0	0	0	26849eb72ce9374f2b53df5bbb244b6f02e8f33f8c59f7446581e10afb3e5f41	PASS
4f7fb6367bced326	file	legumeinfo/FengDiHuang.gnm1.ann1.P6HL/gff3/glyma.FengDiHuang.gnm1.ann1.P6HL.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|FengDiHuang.gnm1	gene_models_main	True	887fc38a30f65f36	GFF3	1252579	58259	84342	452818	495186	0	0	0	bcf1434ec3dc36be179de8e3f86f5a99cb030636a6cd140ab581085411c922a2	PASS
50ef678a38843c53	file	legume_family/ncbi/Lupinus_albus/CNRS_Lalb_1.0/gff3/GCA_009771035.1_CNRS_Lalb_1.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Lupinus_albus|CNRS_Lalb_1.0	ncbi_genomic	True	497b450b64c4d6f9	GFF3	468580	41359	38258	185358	200363	0	0	0	211b3883f0fb49d4e44dd27c22a575caf3d454e18863461334a2dc17d32f8fa6	PASS
5181b9e8709a84e9	file	legume_family/legumeinfo/Phaseolus/vulgaris/LaborOvalle.gnm1.ann1.L1DY/gff3/phavu.LaborOvalle.gnm1.ann1.L1DY.gene_models_main.gcv_genes.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|vulgaris|LaborOvalle.gnm1	gene_models_main	True	5cef0984c5c08369	GFF3	27218	27218	0	0	0	0	0	0	4757ee3e2e919cd34c8f950abb0dc2b5e764b80e5f2942713d19d6c07d49a26c	PASS
5194bea5ac378b1f	zip_member	soyod/Han_Dou_5/gff/Han_Dou_5.annotation.zip	Han_Dou_5.annotation.gff	soyod	Han_Dou_5	soyod_gene_models	True	4031d69b02a716f7	GFF3	1307904	55926	84275	476787	521666	0	0	0	8b439e87e4544290b3bcaaa97b7912b3aeae5aec78558c9bd4da58a41035c095	PASS
527340f3a4558e22	file	legumeinfo/Wm82_IGA1008.gnm1.ann1.FGN6/gff3/glyma.Wm82_IGA1008.gnm1.ann1.FGN6.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|Wm82_IGA1008.gnm1	gene_models_main	True	f0ec01b9e4056bfc	GFF3	472361	57286	57286	281695	0	0	0	0	75dcbadde509935ef4e40be3f6b8067770694a0fb14b47033a877804196f848d	PASS
5302561f6661cb23	file	soyomics/Yu_Dou_No.22/ncrna/SoyC06.ncRNA.gff3.gz	.	soyomics	soyomics|Yu_Dou_No.22	noncoding	False	35b1ebc78926fabd	GFF3	8512	3696	0	0	0	0	26	0	75d2e8b1ef583c87d6395257d0e6851306a51abe34466f4835366f9083423045	PASS
532a7cd57a0d5b96	file	legume_family/legumeinfo/Glycine/dolichocarpa/G1134.gnm1.ann1.4BJM/gff3/glydo.G1134.gnm1.ann1.4BJM.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|dolichocarpa|G1134.gnm1	gene_models_main	True	7dda2de8855030a8	GFF3	1211225	111706	111706	478986	508827	0	0	0	0a1fcdd619afd5e01b89fd171052d4c9229164b751ec4ac5f5ffb22a0c9b8b5d	PASS
532f39390bb34561	file	legume_family/legumeinfo/Apios/americana/LA2127.gnm1.ann1.QKWH/functional_iprscan/apiam.LA2127.gnm1.ann1.QKWH.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Apios|americana|LA2127.gnm1	functional_iprscan	False	654d02df741da640;b1c5e59567defcb2	GFF3	210630	0	0	0	0	0	0	0	e603b4ec4bfb878f9385c54bf40f3d850640887ff7fcd980e9e4417be1e05581	PASS
53dbe58902d3413c	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.ann1.NPD7/gff3/cicar.CDCFrontier.gnm3.ann1.NPD7.gcv_genes.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	gcv_genes	False	bb15a599a0eb78f9	GFF3	30880	30880	0	0	0	0	0	0	32d454facd4d9bea8bf948b4a4c28f090bc61c7be8d32fad515e319c83fd0d13	PASS
53fcb483d2800bb9	file	legumeinfo/FengDiHuang.gnm1.ann1.P6HL/functional_iprscan/glyma.FengDiHuang.gnm1.ann1.P6HL.iprscan.gff3.gz	.	legumeinfo	legumeinfo|FengDiHuang.gnm1	functional_iprscan	False	887fc38a30f65f36	GFF3	399381	0	0	0	0	0	0	0	a6a22f62995887ce92a9ddfc4ea226f5367bbd0b882daa430d9004f5b08d7204	PASS
5440bacb4b5c7a5f	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.ann1.NPD7/gff3/cicar.CDCFrontier.gnm3.ann1.NPD7.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	gene_models_main	True	bb15a599a0eb78f9	GFF3	365012	30880	30880	146904	156348	0	0	0	c26e13efbf023ff1d45792682746f28f87972e2c1f552dd21635393e43773e15	PASS
55831cee090562c0	file	legumeinfo/Lee.gnm1.ann1.6NZV/gff3/glyma.Lee.gnm1.ann1.6NZV.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|Lee.gnm1	gene_models_main	True	355a2916e13df156	GFF3	723085	47649	71358	437712	0	0	0	0	40add977bea8bf7b9da65b5b296660aafc3d230699ed312cf1bd5ad2bbd24da4	PASS
55cdd0b7ab916f4a	file	legumeinfo/F_IGA1003.gnm1.ann1.G61B/gff3/glyso.F_IGA1003.gnm1.ann1.G61B.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|F_IGA1003.gnm1	gene_models_main	True	ccbf7ded4553c2ef	GFF3	461669	57925	57925	284870	0	0	0	0	933322c106449559d2514751b6911d184368871083a7eeef687b6289ba1a98ba	PASS
564b7be60773bd96	zip_member	soyod/PI483463/gff/PI483463.annotation.zip	PI_483463.annotation.gff	soyod	PI483463	soyod_gene_models	True	66bd9b9a0ae1df14	GFF3	998708	46871	61989	362767	392422	0	0	1	808f3161268d31eeaa07525b0c556568e842447f783ab445f9bbfadd88c72d7e	PASS
574ee0e2cb1fb9c1	file	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.ann1.JD7C/functional_iprscan/phalu.G27455.gnm1.ann1.JD7C.iprscan_low_confidence.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|lunatus|G27455.gnm1	functional_iprscan	False	d026195011912245	GFF3	3425	0	0	0	0	0	0	0	d1781ba64c41f166deeb240b513bc82eca35de20f7ebf4c392e7925a9d2b0b00	PASS
581eec949cf9f83e	file	soyomics/Wan_Dou_No.28/ncrna/SoyC04.ncRNA.gff3.gz	.	soyomics	soyomics|Wan_Dou_No.28	noncoding	False	a88823175a32a147	GFF3	8590	3741	0	0	0	0	10	0	daee630a17be77a2ed05a66e344f7ea7577eaab65137d17040d50b0b3f900881	PASS
5820343502432e05	file	legumeinfo/PI_549046.gnm1.ann1.65KD/gff3/glyso.PI_549046.gnm1.ann1.65KD.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|PI_549046.gnm1	gene_models_main	True	56bc7c342b765b44	GFF3	1279830	55516	82511	469569	510940	0	0	0	8d4b03e5814318f8f3e82803219580ddd027032f36421604d5b3fa965aaded80	PASS
58ae4c4351792ff3	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap2.ann1.62BH/gff3/medsa.RegenSY27x.gnm1_hap2.ann1.62BH.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|RegenSY27x.gnm1_hap2	noncoding	False	19a3704fc5744b8a	GFF3	2433	1150	963	4	316	0	0	0	5a73e3bc6e7a1c106a49f271f22324b8249da570f2560a8f1d6acabe429451fd	PASS
58c343bd7bdad7ea	file	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/functional_iprscan/cerch.GXIB.gnm1.ann1.L8L4.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cercis|chinensis|GXIB.gnm1	functional_iprscan	False	8d0c2b4f173cd9e7	GFF3	164669	0	0	0	0	0	0	0	c07c83cade797c617bdd7152e147c69b3aa5466d5c43e06c6a6f4095532619b0	PASS
59185cafbedcdb13	file	legume_family/ncbi/Cicer_arietinum/ASM33114v1/gff3/GCF_000331145.1_ASM33114v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Cicer_arietinum|ASM33114v1	ncbi_genomic	True	e486629c3f951323	GFF3	576272	28881	37841	220482	273147	1	0	0	99b02a6959c78be853ca674eb14e9268af3a7feb02edf8ed4709d9fdf5b4a3c3	PASS
598fccdd2491defe	zip_member	soyod/Jin_Dou_23/gff/Jin_Dou_23.annotation.zip	Jin_Dou_23.annotation.gff	soyod	Jin_Dou_23	soyod_gene_models	True	.	GFF3	1191358	54792	78364	432214	474429	0	0	0	fba46943cae887033b63223353c8e76737c4512302799edf2c98b0e7eb624d3b	PASS
5ae6ceaf8e2c2b1f	file	legumeinfo/TieFengNo_18.gnm1.ann1.7GR4/functional_iprscan/glyma.TieFengNo_18.gnm1.ann1.7GR4.iprscan.gff3.gz	.	legumeinfo	legumeinfo|TieFengNo_18.gnm1	functional_iprscan	False	ae8f30e37611692d	GFF3	384888	0	0	0	0	0	0	0	5e836a2f1ed48f169f9f3a7ad2ed1840434a65aec85a1696dc4f187431c14d83	PASS
5b2e0b8beede6d07	file	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.ann1.JD7C/gff3/phalu.G27455.gnm1.ann1.JD7C.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Phaseolus|lunatus|G27455.gnm1	gene_models_main	True	d026195011912245	GFF3	354377	33734	43472	225068	0	0	0	0	d64af2523cb641a713023592a79897c271971cc832f1a8e5364ad17caab6de07	PASS
5be5c3176dfe54b5	zip_member	soyod/PI549046/gff/PI549046.annotation.zip	PI549046.annotation.gff	soyod	PI549046	soyod_gene_models	True	0700c0718eb788f3	GFF3	1279830	55516	82511	469569	510940	0	0	0	e6172ba1555ec6491451143c67be289cf0eb0766de20468f61674521dc6c4fd9	PASS
5c0fcdfbb959a848	file	soyomics/Zhutwinning2/ncrna/SoyL01.ncRNA.gff3.gz	.	soyomics	soyomics|Zhutwinning2	noncoding	False	6b882ca1292e53b8	GFF3	8692	3815	0	0	0	0	8	0	d4292e766fbfd64685412e0f0cbc4d8dd959d2a1534e9c2a52fa1c24f5f5d2c3	PASS
5d5f0beaa2bb8176	file	soyomics/Ju_Xuan_No.23/ncrna/SoyC03.ncRNA.gff3.gz	.	soyomics	soyomics|Ju_Xuan_No.23	noncoding	False	651b538a44345986	GFF3	8416	3658	0	0	0	0	8	0	ed5e69f2d115d5503ee04a1930ca13219ff7fd9558fa78009e0c51fbac280c70	PASS
