candidate_id	relative_path	source	genus	species	assembly_label	genome_role	size_bytes	mtime_ns	sequence_count	total_symbols	acgt_count	n_count	gc_count	lowercase_count	ambiguous_iupac_count	invalid_symbol_count	duplicate_header_count	empty_sequence_count	min_sequence_length	max_sequence_length	n50	compression	file_sha256	sequence_sha256	duplicate_group	duplicate_group_size	error_type	error	status
b9697da5125f9a71	legume_family/legumeinfo/Medicago/truncatula/HM324.gnm1.SJSJ/genome/medtr.HM324.gnm1.SJSJ.genome_main.fna.gz	legume_family_legumeinfo	Medicago	Medicago truncatula	HM324.gnm1.SJSJ	main	100405387	1780818027000000000	7057	421810942	342904356	78729050	112201152	0	177536	0	0	0	913	4503894	381318	gzip	21b62163d3c24b303280c66cf1f8ece623b1bd52e47d9406cfd3f43b4eec7ca4	797493c1e2ecba59bf3d408db1fa0cef34f00a655da50fbdb9941262d167ae44		1			PASS
29502e1062edfe93	legume_family/legumeinfo/Medicago/truncatula/R108.gnmHiC_1.7RWS/genome/medtr.R108.gnmHiC_1.7RWS.genome_main.fna.gz	legume_family_legumeinfo	Medicago	Medicago truncatula	R108.gnmHiC_1.7RWS	main	128822175	1780818015000000000	801	401005622	399348944	1656678	131978299	136000464	0	0	0	0	1007	55900781	51860634	gzip	369742801863059d0a38847d83942b214d3eba9e52f370cd92460b9c3ae305ef	fc2ecce199d278e10aee04e35148c83fb21d68889c11530cdf9ed28f67cb34cc		1			PASS
34a865520cde6c20	legume_family/legumeinfo/Medicago/truncatula/R108_HM340.gnm1.XT6J/genome/medtr.R108_HM340.gnm1.XT6J.genome_main.fna.gz	legume_family_legumeinfo	Medicago	Medicago truncatula	R108_HM340.gnm1.XT6J	main	123196278	1780818030000000000	909	402065285	399348944	2716341	131978299	136000464	0	0	0	0	1007	32323034	12848239	gzip	c65fd82c1c7f5930b93560c272aeef4124d5e130fff3faea1bb3e1218964aeb8	2a3900b409d5ab85651377bf44f3f4c157d36ff178dfca00817ca7e4e5c3ccca		1			PASS
91a6c657f1069f3c	legume_family/legumeinfo/Phaseolus/acutifolius/Frijol_Bayo.gnm1.QH8L/genome/phaac.Frijol_Bayo.gnm1.QH8L.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus acutifolius	Frijol_Bayo.gnm1.QH8L	main	154919489	1780818144000000000	155	512626114	507506114	5120000	178637311	0	0	0	0	0	10099	59168269	45193024	gzip	6bb4808ff0a331dccb055ab6aaf5f8c70f250f4d2509c54d9452281db9a07372	7614759ca7a3093e8c6473cea4573d8381d8e6cdb6c38fe8ddea061190677f94		1			PASS
152a73331c68496b	legume_family/legumeinfo/Phaseolus/acutifolius/W6_15578.gnm2.L2V4/genome/phaac.W6_15578.gnm2.L2V4.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus acutifolius	W6_15578.gnm2.L2V4	main	182970854	1780818161000000000	609	661870301	650815974	11054327	229696284	264000	0	0	0	0	4363	49867125	42618413	gzip	1c47142ce67ac15aab4418d7b6b937a67f542722ddd8e1c43e29b14625c33fd8	326b44b4d1c805cd80a1461bc3645ed3bf17947c12d18793d3e45d3baa09b820		1			PASS
f03b025238e1f030	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_hardmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus coccineus	PHA8298.gnm1.PYJ1	generic_genome	81427848	1780818117000000000	641	643283913	291227264	352056649	95169012	0	0	0	0	0	5123	70241633	56763396	gzip	17635ef4028f61c220cd18cc7bf185421f400901af10c939cc2ce760e3381d06	d67ccf33dc6318c16f7cfd2228e040b1aed6d3a41f545cf6689893721c473b57		1			PASS
e5375bfc431af7c0	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus coccineus	PHA8298.gnm1.PYJ1	main	164147235	1780818152000000000	641	643283913	641913913	1370000	233527345	0	0	0	0	0	5123	70241633	56763396	gzip	9e33c8f596a6ecff6da8eea567e4fe276846a515826d2690eb70a96389091d1d	82ee779bb98b3a9a48215819d86d929b2297a159c2d6cb994c754163e013dd1d		1			PASS
fc8d57c1319bc410	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_softmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus coccineus	PHA8298.gnm1.PYJ1	softmasked	182915861	1780818121000000000	641	643283913	641913913	1370000	233527345	350686649	0	0	0	0	5123	70241633	56763396	gzip	dc7b50a0b6ed9657faee85a9eaf56f48f8c55438b385551f39d699e436bd0b51	c14b20135076880f74dde8e3f8c2dacaddd7a2d69ad916a767ddbd41bfc8203f		1			PASS
d026195011912245	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.7NXX/genome/phalu.G27455.gnm1.7NXX.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus lunatus	G27455.gnm1.7NXX	main	160550992	1780818253000000000	313	546420622	541550619	4870003	193714168	0	0	0	0	0	1120	57257392	47836809	gzip	f108cf467decd6a69c8efac20c153898cb4c6a4ae4ff91926f614c53814baef3	daa6d54b135cad3cf8dd5c63511aead9dc8e478d200edc5c26ded5564434af0f		1			PASS
3f2bcde8b6efba1f	legume_family/legumeinfo/Phaseolus/vulgaris/5-593.gnm1.1P7P/genome/phavu.5-593.gnm1.1P7P.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	5-593.gnm1.1P7P	main	166575727	1780818326000000000	13	572228222	572088222	140000	205835203	0	0	0	0	0	127287	63277170	54800730	gzip	84f17a982f9b8d8b6e445bee52e2e94db7cc43923b3d6cf19321f5a8aa95f910	19263889046fa8788a75efa54a96cfddd52a2e33dbf95ecf6c1f75fb062358d7		1			PASS
ae1a1b1ce5cd016e	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_hardmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm1.zBnF	generic_genome	84764351	1780818272000000000	708	521076998	252393195	268683803	83356151	5794103	0	0	0	0	1003	59662532	50367376	gzip	fc61a27c592adb7e40b6e50dac3cbca78dd8f1333ca55e5ba46a4afe3261251a	8ec96f254fd0a22c2c9f9dd5adf45e1af3f800a87277c7357c1fa615143adbe8		1			PASS
a7ba1bdcce7a1bba	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm1.zBnF	main	144619931	1780818307000000000	708	521076998	472509204	48567794	165197364	0	0	0	0	0	1003	59662532	50367376	gzip	e9a2c002b1a06d175693a7a682e063cfdd4b9299767ff79f81c5c2845f234157	a31f0d615f4b29c9d4666720d2c77ebaf393713a9488335602797a35d36eb64a		1			PASS
dd312fa88f27de8e	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_softmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm1.zBnF	softmasked	152763285	1780818325000000000	708	521076998	472509204	48567794	165197364	225910112	0	0	0	0	1003	59662532	50367376	gzip	232c2973c87c5c045f19702f398a32b7d972a8dcc1bf7357a9828d0b1d1af2e9	7f9ba1362ce2b520c3f03bf5da2c0d55672703fb3f09f6e511db43ef46667eb6		1			PASS
73322102ae8f8cfe	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_hardmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm2.fC0g	generic_genome	61535192	1780818255000000000	8	362470516	193694119	168776397	60665051	0	0	0	0	0	31236378	53438756	48048378	gzip	960feacd0c9ef525a105d63dc9c25432ac59373fadbe556799732b36e4a9327e	06bec4e2965b7f5265eaa33d0df464c49dd7ee5bf7bcb36b53f63907b0b6cdfa		1			PASS
f1607dc2d3ab2472	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm2.fC0g	main	159804947	1780818373000000000	478	537218636	531558636	5660000	189333000	0	0	0	0	0	1005	63048260	49670989	gzip	2c13cc4508e6aaf61867367d3b877b981b4e4829c9d734cb6b0f232b264924e9	17e8afdd9d5bbb73615ac0cff74458f87c433d40d469a421b2c0deec0495e339		1			PASS
430c5927b868f32b	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_softmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	G19833.gnm2.fC0g	softmasked	53387481	1780818274000000000	4	172076400	170506400	1570000	58931932	70944092	0	0	0	0	17532716	53438756	51433939	gzip	88c3c91556276d87e5bb0b32218d32359c81ee599912787c867afb8dbecdb96b	1390a8cc7a2dafe1785a50e8d059cf146ad3934ec14898ba5f625a7ec29af7e0		1			PASS
5cef0984c5c08369	legume_family/legumeinfo/Phaseolus/vulgaris/LaborOvalle.gnm1.VZZS/genome/phavu.LaborOvalle.gnm1.VZZS.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	LaborOvalle.gnm1.VZZS	main	169436607	1780818406000000000	15	571897138	571687138	210000	205908234	0	0	0	0	0	5018	64121724	55358055	gzip	ce8716cf1354d7e0b4aaef46432c5387b30c1c002f5d3d0ada56d7f57bb2ce34	0355c5a38a6c9c16801db4699cb1c196b7ab63d7d829a0ccd632f627e90f2eb0		1			PASS
3a61c11d2bff6da2	legume_family/legumeinfo/Phaseolus/vulgaris/OACRex.gnm2.NXJW/genome/phavu.OACRex.gnm2.NXJW.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	OACRex.gnm2.NXJW	main	105653253	1780818313000000000	1257	423735730	391846497	31889233	129378689	0	0	0	0	0	890	47505454	37536796	gzip	7505ac68c15805a9d5afd8ef21f64735d16821659ed8cbdf30f54fac829cf903	5535816428f0428f5cffbca49d86b271bba455f519dc002bd690c15d1ac9c46d		1			PASS
3310417f6099421b	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_hardmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	UI111.gnm1.3VTM	generic_genome	102534210	1780818362000000000	58	554917174	328117455	226799719	106376637	0	0	0	0	0	23434	61842036	51047605	gzip	936303bebf8e193d9e9faa60c0ffb503073a7f64b88831c8f27048972e714d96	e3e2e41fdba9ee01bf985649e82edfae62e735296eea688685be5c3a7d182905		1			PASS
1e3747d1b9b74146	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_main.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	UI111.gnm1.3VTM	main	167366441	1780818412000000000	58	554917174	553827174	1090000	199696672	0	0	0	0	0	23434	61842036	51047605	gzip	b6067e8bc72567e13585758ebf8cb3ff7662c81993a93938cf29b3d5f2be640d	ee5c6dbd9024094cb37a7bc1ab4392cd6cb6af60027074f7c9cb0e8444d8c3c8		1			PASS
a9c8f2b6edacea6d	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_softmasked.fna.gz	legume_family_legumeinfo	Phaseolus	Phaseolus vulgaris	UI111.gnm1.3VTM	softmasked	171319443	1780818415000000000	58	554917174	553827174	1090000	199696672	225709719	0	0	0	0	23434	61842036	51047605	gzip	60d78b5af2bcfd6dac323549939596fc7bd68ae5f24157b96f08ea5986447086	2e2b7f5dd66403e93e986f44ab70c464d6207fadd46d542bf4d8526ccb4948dc		1			PASS
2f841394a8ac723e	legume_family/legumeinfo/Pisum/sativum/Cameor.gnm1.P4FG/genome/pissa.Cameor.gnm1.P4FG.genome_main.fna.gz	legume_family_legumeinfo	Pisum	Pisum sativum	Cameor.gnm1.P4FG	main	978376029	1780818963000000000	14274	3920161095	3159502469	760658626	1188324753	0	0	0	0	0	713	579269071	446350677	gzip	e2ecbf35f163c0310edaf3f2840ea4fb4b28c5535f5f9f8b2c047495c7147d5d	cdd500090ccd3fbab465502da7dff24fef4f41eecf13b96ba121d3fb00d70370		1			PASS
2b995edfcb89c886	legume_family/legumeinfo/Pisum/sativum/ZW6.gnm1.D8R1/genome/pissa.ZW6.gnm1.D8R1.genome_main.fna.gz	legume_family_legumeinfo	Pisum	Pisum sativum	ZW6.gnm1.D8R1	main	963420627	1780818994000000000	1581	3796700206	3786458633	10241573	1436786336	0	0	0	0	0	1000	652929960	523395090	gzip	4fd1c0c9e57c50058fc8276050196fcd31ec92d53989fcf3aa9ddca45aef5b3f	256552b292f327c127e1346009ff6fcb1c2883f3507192b868e8eb9390bc83d1		1			PASS
cd49d0d6361370b4	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.Y8WV/genome/tripr.HEN17-A07.gnm1.Y8WV.genome_main.fna.gz	legume_family_legumeinfo	Trifolium	Trifolium pratense	HEN17-A07.gnm1.Y8WV	main	127943328	1780818566000000000	90	414027294	413905444	121850	139515493	147835203	0	0	0	0	22263	74482258	57907604	gzip	57fed773a0d62038eca605111c874db8c4da9f3e1df98b85b822d7c9ba81a43f	18cc88d601de4f4b0e28a2d64abc530a171d1bf7ec858b4876285f0e7f6fef59	exact_18cc88d601de4f4b	2			PASS
c69861c9c212df16	legume_family/legumeinfo/Trifolium/pratense/MilvusB.gnm2.gNmT/genome/tripr.MilvusB.gnm2.gNmT.genome_main.fna.gz	legume_family_legumeinfo	Trifolium	Trifolium pratense	MilvusB.gnm2.gNmT	main	89892951	1780818518000000000	39051	345990850	308974402	37016448	99820704	0	0	0	0	0	500	32560536	22682783	gzip	614a57bd862e1d1dc744024b4dc6836dcca16067ccc46e7eee27599d3e0918e9	a3e9261cb5b5d8ad79bb3cb059dded0b169d753f690d309f9e42ff29eef06f4f		1			PASS
872c83e913b87cdf	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.VJZB/genome/trisu.Daliak.gnm2.VJZB.genome_main.fna.gz	legume_family_legumeinfo	Trifolium	Trifolium subterraneum	Daliak.gnm2.VJZB	main	140614478	1780818574000000000	24725	473152109	414049588	59102521	137990291	150085967	0	0	0	0	73	65199063	56309329	gzip	976dc1ee7fa118d67d43002dfb40e78406c5735acb1fa6020504238bf3efe93c	7dc211a0c2608a8616c5eac0c50bd1f520023fd5e22c723a3bd05a1f4829d34b		1			PASS
17884d0a84029a68	legume_family/legumeinfo/Vicia/faba/Hedin2.gnm1.06GS/genome/vicfa.Hedin2.gnm1.06GS.genome_main.fna.gz	legume_family_legumeinfo	Vicia	Vicia faba	Hedin2.gnm1.06GS	main	2925959613	1780819718000000000	3986	11914536184	11914016784	519400	4460562699	0	0	0	0	0	2677	1805244829	1637815978	gzip	31423fa18b3c8d1e8937fb29a06c578744536ff052c10e741b0ced7b29ab142d	7302e4cb43113d6d5e39575c00537ff2d5e9faf0f99451fedd50f333694f9fba		1			PASS
ef224fdfcd7f1ba8	legume_family/legumeinfo/Vicia/faba/Tiffany.gnm1.M2F3/genome/vicfa.Tiffany.gnm1.M2F3.genome_main.fna.gz	legume_family_legumeinfo	Vicia	Vicia faba	Tiffany.gnm1.M2F3	main	2821658447	1780819742000000000	1971	11366676527	11365435827	1240700	4253311486	0	0	0	0	0	14458	1853204363	1527935595	gzip	2915401b89a555708a5eb80e94ecf7f3ff352b33d422985b4081a0fa931c277f	63507e1cf67257df67e38ce0c9fce87df8da6f93a398e02ace53976d02032ddf		1			PASS
557227a4efbbf1a6	legume_family/legumeinfo/Vicia/villosa/HV-30.gnm1.2TXG/genome/vicvi.HV-30.gnm1.2TXG.genome_main.fna.gz	legume_family_legumeinfo	Vicia	Vicia villosa	HV-30.gnm1.2TXG	main	583304104	1780819026000000000	1888	2034988852	2034640251	348601	724872291	1115490010	0	0	0	0	15165	252325240	174244307	gzip	37939dfef781a174b56fc294cc76fe2c3c4a45fd7db60a1d9b5badebf8945f58	ff0d2c2f38f66b9a31166572a7ab52d065179057bfc1013480b555f926610171	exact_ff0d2c2f38f66b9a	2			PASS
c67d8171f93122ee	legume_family/legumeinfo/Vigna/angularis/Gyeongwon.gnm3.JyYC/genome/vigan.Gyeongwon.gnm3.JyYC.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna angularis	Gyeongwon.gnm3.JyYC	main	107970570	1780818834000000000	3387	444438822	399060220	45328880	132455545	0	49722	0	0	0	941	37529183	8174047	gzip	f7baa0af0471dcacd7be88b851f1abbd587578b0f10d237339bf3ab029657f8a	e478c63d7337f7d2ef1c863e88f99e39a7d5318acd0d40ff86134a52fec193ed		1			PASS
6ad3d7c855c721ce	legume_family/legumeinfo/Vigna/angularis/Shumari.gnm1.V0CS/genome/vigan.Shumari.gnm1.V0CS.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna angularis	Shumari.gnm1.V0CS	main	149771819	1780818971000000000	2261	522761097	513383440	9377657	177377757	273283367	0	0	0	0	536	67115795	38860970	gzip	632a5ccbd5eb22646e444ec2a5490a0b20c81d3922f5824cb89cf3bed295a888	f936f110a349733b4c86510a51a716d8fc4c4ff53d24eb86cd979f1dc087a81c		1			PASS
2d478aa217e9bb5c	legume_family/legumeinfo/Vigna/radiata/VC1973A.gnm6.3nL8/genome/vigra.VC1973A.gnm6.3nL8.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna radiata	VC1973A.gnm6.3nL8	main	113225947	1780819143000000000	2497	463085359	429526620	33558739	142449936	0	0	0	0	0	897	55601358	25360630	gzip	fddfc6e8e3eff9031d37626741a131fe6b905d6724a4b88531dad69aef12aafd	a26bbc016b9b55782026ee494135ce21ca3df831b697e9a8c098883c1a7103a3		1			PASS
58455bfa5108783d	legume_family/legumeinfo/Vigna/radiata/VC1973A.gnm7.SB53/genome/vigra.VC1973A.gnm7.SB53.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna radiata	VC1973A.gnm7.SB53	main	141675625	1780819146000000000	458	475779714	473966831	1812883	158277860	0	0	0	0	0	14	73760808	47082489	gzip	415bc635e92e283f47e11425c9c42adfd60f7e923d1919842aa2ebf5d486de74	d7427a75e7d35d86ba7b6e9eb79e4ab4aa4171a9d9ca46bd57ea675b21127968		1			PASS
2ca78acb5d4cc2d1	legume_family/legumeinfo/Vigna/radiata/Weilv-9.gnm1.5TZZ/genome/vigra.Weilv-9.gnm1.5TZZ.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna radiata	Weilv-9.gnm1.5TZZ	main	123948275	1780819148000000000	13	500697131	500697131	0	166711406	0	0	0	0	0	151278	75147553	45668812	gzip	33bc7a9a70b0548f52eefa55e810a289e9dad9b60d121eb8d4b8f157ca74a198	dc8f8a7d6db8b2a70dc480c0fdee600278aba524e4e8156804b1c8e16b18a8cb		1			PASS
9570ca5030231e0b	legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.WDTB/genome/vigun.CB5-2.gnm1.WDTB.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	CB5-2.gnm1.WDTB	main	118357986	1780819381000000000	6534	448043751	445645703	2398048	144730231	0	0	0	0	0	1000	60086998	36897245	gzip	3691faa442d6b6441580ddbbb7c9b81b2633f15ab5c5e3c18d7fd886ef7568d5	14b61bf5191c54cf6ccfa4f6b6c06b40e38a281182c79fa7ad11a1c3a35db08c		1			PASS
47a848e10053271a	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_hardmasked.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	IT97K-499-35.gnm1.QnBW	generic_genome	83566574	1780819338000000000	11	456292308	252422394	203869914	80349168	200	0	0	0	0	24520210	65292630	42129361	gzip	b3565fc05b4e75d873e32c34a2c58242c60bac8aa21624ba251477562088e2c1	3a9d87aa55d154c197a2a8bbf3cc670d5effea233d73aaed9581b960f4dc08d9		1			PASS
adf452fa93f14a03	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	IT97K-499-35.gnm1.QnBW	main	142944244	1780819416000000000	686	519435864	516715066	2720798	170485128	2717198	0	0	0	0	2922	65292630	41684185	gzip	a461a504da29edbf9f9f9b31eed6ef800668b8a59c39a28b8293e8b087e707d8	1b20ca58e42666d01152600d259300de7b7dad4fd72fa36fd05a3ed2ea319382		1			PASS
509eba810398551d	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_softmasked.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	IT97K-499-35.gnm1.QnBW	softmasked	105121082	1780819387000000000	8	336385719	334737700	1648019	108994139	145586845	0	0	0	0	28238167	65292630	42129361	gzip	34ad45e00d1b0368578fec76d0268c79f6aa87e386f0516d9c0234f960ed524a	2dd71eabe9149d555eea3064e14bf3bb080577326b942efa66819d57fe643580		1			PASS
3d10e4cb7b76e2b3	legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.YNCM/genome/vigun.Sanzi.gnm1.YNCM.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	Sanzi.gnm1.YNCM	main	118718406	1780819433000000000	11268	447277261	444953368	2323893	144816717	0	0	0	0	0	1000	58655738	34759918	gzip	f5e8f1867f4322f8f7fe8549111bc3999002aa7e88e94dea966d9ed20b9e1fa5	ece70b5d03c138027d3f7bfc4f725472d3a5a02aaa8bbd4bdec833bb65cab91c		1			PASS
369c80713ac67768	legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.5QLL/genome/vigun.Suvita2.gnm1.5QLL.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	Suvita2.gnm1.5QLL	main	111129653	1780819477000000000	9123	447585192	444965187	2620005	144675544	0	0	0	0	0	1000	58539223	36142647	gzip	9d5212271171999ebfb0386a2f1ddb8a9242f2505637305b5c791fb60edb4d4a	32f33ffe8dd1f215a2cf5507bc697126024960026eb301d9e21b8ab35dcf5ee3		1			PASS
6e71dbe473d305ba	legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.TX9W/genome/vigun.TZ30.gnm1.TX9W.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	TZ30.gnm1.TX9W	main	111672094	1780819497000000000	6771	451468680	448883497	2585183	146264015	0	0	0	0	0	1000	59481915	36906789	gzip	de24dbbb6d3bab0fa8a96d319fd3bcc924b3eb41c4eab0cbad5ae46c3da8e049	5abccb42b3f169522b8a223a2d41c3b25fd626c405bb20474feb4af6b9e67404		1			PASS
6397eb32949b6af5	legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.M7KZ/genome/vigun.UCR779.gnm1.M7KZ.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	UCR779.gnm1.M7KZ	main	112943713	1780819472000000000	12939	453970486	451727895	2242591	147226335	0	0	0	0	0	284	58369212	35700653	gzip	2f864de5bd65acb819af4cfc6d725aa89d40cfaa3b736634345c8cb1f89a6eac	27522edf1b4eee303a41e305e22b001d6d9f30df2659b0c25e9c711918eaa56c		1			PASS
f2b30eba8d4b5ff4	legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.WDBP/genome/vigun.Xiabao_II.gnm1.WDBP.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	Xiabao_II.gnm1.WDBP	main	133820557	1780819518000000000	20329	634729538	550233577	84495961	182243785	0	0	0	0	0	201	82253002	52067057	gzip	ea8089beca5796de85eaa0fe08bff2ef424eadbf3604bded0c083d1de9fa3c55	94dd72e8e15cf9b6637af07c7e1fa7614d0743421663b5985dc184a91930024d		1			PASS
aa7caf87bfed5181	legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.997F/genome/vigun.ZN016.gnm1.997F.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	ZN016.gnm1.997F	main	111692692	1780819498000000000	7032	451130807	448864851	2265956	146043300	0	0	0	0	0	781	60653587	37764243	gzip	6769ca89309948f47a3a833db2a90a7ba62ae5f323b9f78d1bec54b68faca5c5	7d483aa2b910fa3b8efb39f948d721cfc303e3c417df345a5a972e399950ba50		1			PASS
a51067f67f6a4cc7	legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2363444v1/genome/GCA_023634445.1_ASM2363444v1_genomic.fna.gz	legume_family_ncbi	Abrus	Abrus pulchellus subsp. cantoniensis	ASM2363444v1	ncbi_genomic	116542453	1780827421000000000	29	381267853	381266153	1700	123677403	156074486	0	0	0	0	21301	46186942	38036150	gzip	4877b779e4e4f19e4fadf265cee552bd7c688bb6bd9c4b148b25e6baa8363440	90e18f51bd1004a62dc7b880c6d2c8b17717a8efb9ba72adfbcf73d4cf2bc261		1			PASS
1b93544fbbeb7d5d	legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2408682v1/genome/GCA_024086825.1_ASM2408682v1_genomic.fna.gz	legume_family_ncbi	Abrus	Abrus pulchellus subsp. cantoniensis	ASM2408682v1	ncbi_genomic	116542430	1780827439000000000	29	381267853	381266153	1700	123677403	156074486	0	0	0	0	21301	46186942	38036150	gzip	7b66cadb2f5fe58bfe5c5355ed696690c166b7370b5100302bc942a22ad347b7	ec1db929aab5f11b14c3207ad5af4bedb7427cbb7f5ad03b8a82398ac58dffdc		1			PASS
aff03012016ef6e7	legume_family/ncbi/Acacia_confusa/ASM3707449v1/genome/GCA_037074495.1_ASM3707449v1_genomic.fna.gz	legume_family_ncbi	Acacia	Acacia confusa	ASM3707449v1	ncbi_genomic	176303831	1780827476000000000	168	563995685	563992685	3000	196294798	224287403	0	0	0	0	10270	55048079	42518953	gzip	b4399b0b47d6c335cab0df2a79df658eccb46ae3130e5667462a2e451ed9edd9	ce688f89ad0db70e42c8f4285a9cad044ff7eef894ad6b6fbbc7b74a8c9f0287		1			PASS
f446ab821c1d0961	legume_family/ncbi/Acacia_melanoxylon/ASM4848765v1/genome/GCA_048487655.1_ASM4848765v1_genomic.fna.gz	legume_family_ncbi	Acacia	Acacia melanoxylon	ASM4848765v1	ncbi_genomic	223369149	1780827473000000000	13	711120496	711048390	72106	251720779	288744615	0	0	0	0	37300646	73991267	53863251	gzip	5e1e1b63c777d0efdcf0a1578ea455a1508a33295908ec37ff2b8e53ce714ab2	b2c474b4e9f74a6996d577be85c6d720b7d7ef84415d03ff82e77925f6c5f8f4		1			PASS
96f835e97da93b9c	legume_family/ncbi/Aeschynomene_evenia/IRD_Aeve_1.1/genome/GCA_013621005.1_IRD_Aeve_1.1_genomic.fna.gz	legume_family_ncbi	Aeschynomene	Aeschynomene evenia	IRD_Aeve_1.1	ncbi_genomic	110594915	1780827433000000000	1451	375939593	370875325	5064268	130636036	164079483	0	0	0	0	1100	38544572	28845407	gzip	bcb64f474007361573f4aea63c2f2dd41d425947df0bf1abdb3d3b5ef1c3372f	75acbf0dca4d9a991e2384759d7d493797d90bf2b322de2ed28df3f596a44144		1			PASS
