candidate_id	source	species	genus	original_material_key	material_key	relative_path	member_name	annotation_id	annotation_path	annotation_member_name	assembly_evidence	official_assembly_level	base_count	n_fraction	n50	large_sequence_fraction	orientation_group_id	near_duplicate_group_id	candidate_near_duplicate_group_size	final_near_group_selected_size	sampling_weight	initial_hard_gate_pass	initial_hard_gate_reasons	annotation_closure_status	source_provenance_status	busco_status	annotation_busco_complete_percent	genome_busco_complete_percent	record_qc_status	primary_nuclear_fraction	tiara_primary_prokaryotic_fraction	univec_primary_fraction	qv_status	final_gate_pass	final_gate_reasons	provisional_selection_status	status
36fec1a295e1766f	legume_family_ncbi	Medicago sativa	Medicago	asm4841793v1	asm4841793v1	legume_family/ncbi/Medicago_sativa/ASM4841793v1/genome/GCA_048417935.1_ASM4841793v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	880488863	0.0002580589142556821	109350316	0.9878038798089829	orientation-731aaba392434c19	near-36fec1a295e1766f	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
384c291022a64cb6	legume_family_ncbi	Glycine max	Glycine	whfsgmzh1310	zh13	legume_family/ncbi/Glycine_max/WHFS_GmZH13_1.0/genome/GCA_014282085.1_WHFS_GmZH13_1.0_genomic.fna.gz	.	7b6c7bbce4056ac5	legume_family/ncbi/Glycine_max/WHFS_GmZH13_1.0/gff3/GCA_014282085.1_WHFS_GmZH13_1.0_genomic.gff.gz	.	chromosome_official	Chromosome	988840384	0.0004804344641328888	50285119	0.99400315855223	orientation-a1a8fd6da140edf6	near-027c09fbd90a132f	8	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
3867bb9c558d66e6	legume_family_ncbi	Cicer reticulatum	Cicer	asm368901v1	asm368901v1	legume_family/ncbi/Cicer_reticulatum/ASM368901v1/genome/GCA_003689015.1_ASM368901v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	416688137	0.08912025494020724	39846785	0.784947957373694	orientation-3fdcc3e436d36d69	near-2668c38c34899fbd	2	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
391e92e38f9fb945	legume_family_ncbi	Crotalaria pallida	Crotalaria	cpal1	cpal1	legume_family/ncbi/Crotalaria_pallida/Cpal_1/genome/GCA_037953625.1_Cpal_1_genomic.fna.gz	.	d05188e554a09730	legume_family/ncbi/Crotalaria_pallida/Cpal_1/gff3/GCA_037953625.1_Cpal_1_genomic.gff.gz	.	chromosome_official	Chromosome	1217412848	1.3964038598679222e-05	150534199	0.9822174178335926	orientation-6bbe30a951b08acd	near-391e92e38f9fb945	1	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
3a41b2e8ca5aa320	legume_family_ncbi	Cajanus cajan	Cajanus	cajcaashav20	cajcaashav20	legume_family/ncbi/Cajanus_cajan/Cajca.Asha_v2.0/genome/GCA_000340665.3_Cajca.Asha_v2.0_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	594702767	0.061117775159098935	53895704	0.9136331965309319	orientation-3255aa80d6cbfec8	near-2e6270d00994b4eb	5	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
3a61c11d2bff6da2	legume_family_legumeinfo	Phaseolus vulgaris	Phaseolus	oacrex	oacrex	legume_family/legumeinfo/Phaseolus/vulgaris/OACRex.gnm2.NXJW/genome/phavu.OACRex.gnm2.NXJW.genome_main.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	423735730	0.07525736146914021	37536796	0.9588568351316515	orientation-f1163a3a042998af	near-3a61c11d2bff6da2	2	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
3a6e64fc6de3d765	legume_family_ncbi	Glycine max	Glycine	enreiv330	enreiv330	legume_family/ncbi/Glycine_max/Enrei_v3.30/genome/GCA_029216145.1_Enrei_v3.30_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	990866654	0.0014560062084801979	49908683	0.9993629970314856	orientation-3c07bd4d351f4a1f	near-3a6e64fc6de3d765	2	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
3abc9735177b780a	legume_family_ncbi	Arachis hypogaea	Arachis	arahytifrunner	arahytifrunner	legume_family/ncbi/Arachis_hypogaea/arahy.Tifrunner.gnm1.KYV3/genome/GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	2557073284	0.0015233661953976286	135150084	0.9926519278436136	orientation-090b08a24142eaf6	near-1e03257b23978be3	17	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
3ac8f18302bca5ce	legume_family_legumeinfo	Glycine max	Glycine	jack	jack	legume_family/legumeinfo/Glycine/max/Jack.gnm3.05MK/genome/glyma.Jack.gnm3.05MK.genome_main.fna.gz	.	a7406bb9d572e984	legume_family/legumeinfo/Glycine/max/Jack.gnm3.ann1.S50K/gff3/glyma.Jack.gnm3.ann1.S50K.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	985505388	2.7212433667587416e-05	50391956	1.0	orientation-aac9395678b84c94	near-3ac8f18302bca5ce	1	1	1.0	True	.	PASS	PASS	PASS	95.5	98.6	PASS	1.0	0.0	9.4368e-08	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	True	.	SELECTED	SELECTED
3b5c89322ad7aa01	legumeinfo	Glycine max	Glycine	lee	lee	legumeinfo/Lee.gnm2.K7BV/genome/glyma.Lee.gnm2.K7BV.genome_main.fna.gz	.	bfb36c1e31fd443b	legumeinfo/Lee.gnm2.ann1.1FNT/gff3/glyma.Lee.gnm2.ann1.1FNT.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	1015359697	0.04165113616874238	51531123	0.9933460309484787	orientation-badd1cb7288d3ffa	near-355a2916e13df156	5	.	.	True	.	PASS	PASS	PASS	97.0	98.8	PASS	0.993346030948	0.0	9.419e-08	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	True	.	REJECTED_MATERIAL_ALTERNATIVE	REJECTED_MATERIAL_ALTERNATIVE
3b922ebbef5d2263	legume_family_legumeinfo	Glycine max	Glycine	harosoy	harosoy	legume_family/legumeinfo/Glycine/max/Harosoy.gnm3.TKJB/genome/glyma.Harosoy.gnm3.TKJB.genome_main.fna.gz	.	6cf782e341b3a553	legume_family/legumeinfo/Glycine/max/Harosoy.gnm3.ann1.R35Y/gff3/glyma.Harosoy.gnm3.ann1.R35Y.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	989631140	2.273372278887667e-05	51083025	1.0	orientation-22a800a26b80f60a	near-3b922ebbef5d2263	1	1	1.0	True	.	PASS	PASS	PASS	96.8	98.7	PASS	1.0	0.0	1.2631e-07	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	True	.	SELECTED	SELECTED
3cc0ae79d13d49a9	legume_family_ncbi	Vicia faba	Vicia	hedin2genomev1	hedin2genomev1	legume_family/ncbi/Vicia_faba/Hedin2_genome_v1/genome/GCA_948472305.1_Hedin2_genome_v1_genomic.fna.gz	.	234ef5a6f74de59a	legume_family/ncbi/Vicia_faba/Hedin2_genome_v1/gff3/GCA_948472305.1_Hedin2_genome_v1_genomic.gff.gz	.	chromosome_official	Chromosome	11914498746	4.4376101023763536e-05	1637815978	0.945609744831476	orientation-c0b6bd343cc42288	near-17884d0a84029a68	3	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
3d10e4cb7b76e2b3	legume_family_legumeinfo	Vigna unguiculata	Vigna	sanzi	sanzi	legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.YNCM/genome/vigun.Sanzi.gnm1.YNCM.genome_main.fna.gz	.	84cc97dbfbf01696	legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/gff3/vigun.Sanzi.gnm1.ann1.HFH8.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	447277261	0.0051956430666838666	34759918	0.9083096580668786	orientation-072493607acf0905	near-3d10e4cb7b76e2b3	1	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
3e10267861bb14ef	legumeinfo	Glycine max	Glycine	yudouno22	yudouno22	legumeinfo/YuDouNo_22.gnm1.T2VD/genome/glyma.YuDouNo_22.gnm1.T2VD.genome_main.fna.gz	.	df067e10352b63c0	legumeinfo/YuDouNo_22.gnm1.ann1.HCQ1/gff3/glyma.YuDouNo_22.gnm1.ann1.HCQ1.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	1007878726	0.007328162416238956	52012534	0.989571080598441	orientation-9584370f30176cb7	near-3e10267861bb14ef	1	1	1.0	True	.	PASS	PASS	PASS	95.3	98.8	PASS	0.989571080598	1.6809248e-05	9.5251e-08	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	True	.	SELECTED	SELECTED
3eb46282b0082eb1	legume_family_legumeinfo	Glycine max	Glycine	wm82	wm82	legume_family/legumeinfo/Glycine/max/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_softmasked.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	973344380	0.018790413111544342	47781076	0.9760870114645342	orientation-3e8a99eb3e6254ed	near-0dd3c819f44b67d7	15	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
3f2bcde8b6efba1f	legume_family_legumeinfo	Phaseolus vulgaris	Phaseolus	5593	5593	legume_family/legumeinfo/Phaseolus/vulgaris/5-593.gnm1.1P7P/genome/phavu.5-593.gnm1.1P7P.genome_main.fna.gz	.	3e6af95def45b33a	legume_family/legumeinfo/Phaseolus/vulgaris/5-593.gnm1.ann1.3FBJ/gff3/phavu.5-593.gnm1.ann1.3FBJ.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	572228222	0.00024465762892764137	54800730	0.9990553576716109	orientation-92eac62f2dd80b6b	near-3f2bcde8b6efba1f	1	1	1.0	True	.	PASS	PASS	PASS	98.4	98.7	PASS	0.999055357672	0.004282861297	1.04952e-07	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	True	.	SELECTED	SELECTED
3fe09b71145ae91f	legume_family_ncbi	Flemingia macrophylla	Flemingia	asm4316530v1	asm4316530v1	legume_family/ncbi/Flemingia_macrophylla/ASM4316530v1/genome/GCA_043165305.1_ASM4316530v1_genomic.fna.gz	.	b307ef770624fc05	legume_family/ncbi/Flemingia_macrophylla/ASM4316530v1/gff3/GCA_043165305.1_ASM4316530v1_genomic.gff.gz	.	chromosome_official	Chromosome	1006176190	1.7889510981173187e-06	100628990	0.9995960429157045	orientation-e1602adc3fa967e3	near-3fe09b71145ae91f	1	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
3fe9bfb7c8321201	legume_family_ncbi	Phaseolus vulgaris	Phaseolus	ciatinb841v10	ciatinb841v10	legume_family/ncbi/Phaseolus_vulgaris/CIAT_INB841_v1.0/genome/GCA_051991295.1_CIAT_INB841_v1.0_genomic.fna.gz	.	ffa4ba239a8f9fd9	legume_family/ncbi/Phaseolus_vulgaris/CIAT_INB841_v1.0/gff3/GCA_051991295.1_CIAT_INB841_v1.0_genomic.gff.gz	.	chromosome_official	Chromosome	546381806	4.904994951460737e-05	31060982	0.701026219749345	orientation-a1c1a05b3cc03db9	near-3fe9bfb7c8321201	1	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
4019fa2020cdd6e7	legume_family_ncbi	Medicago sativa	Medicago	asm4841855v1	asm4841855v1	legume_family/ncbi/Medicago_sativa/ASM4841855v1/genome/GCA_048418555.1_ASM4841855v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	854784125	0.00025129151760978246	101507140	0.9905144459719581	orientation-a17482b0ec730359	near-4019fa2020cdd6e7	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4080091ed6ab32ed	legume_family_ncbi	Medicago sativa	Medicago	asm4841840v1	asm4841840v1	legume_family/ncbi/Medicago_sativa/ASM4841840v1/genome/GCA_048418405.1_ASM4841840v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	811694609	0.0002244686585075003	105881552	0.9916688802352265	orientation-22d3ab7818eef9d6	near-4080091ed6ab32ed	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
40ba57c2e078fb9d	legume_family_ncbi	Glycine max	Glycine	glymaleev20	glymaleev20	legume_family/ncbi/Glycine_max/Glyma.Lee_v2.0/genome/GCA_042838125.1_Glyma.Lee_v2.0_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	1012997177	0.03946287897700627	51531123	0.9956627203907795	orientation-649645e949f01b0a	near-355a2916e13df156	5	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
40be408a0bb7c2be	legume_family_legumeinfo	Arachis cardenasii	Arachis	k10017	k10017	legume_family/legumeinfo/Arachis/cardenasii/K10017.gnm1.DQ4M/genome/araca.K10017.gnm1.DQ4M.genome_main.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	1238081721	0.004559079505221126	112461280	0.9138251747115488	orientation-d3fce936f0555079	near-40be408a0bb7c2be	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4121dfa59f9e82a3	legume_family_ncbi	Medicago truncatula	Medicago	medtra1740	medtra1740	legume_family/ncbi/Medicago_truncatula/MedtrA17_4.0/genome/GCF_000219495.3_MedtrA17_4.0_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	412924424	0.055283779968413785	49172423	0.9310831974424453	orientation-83c6e8ea438f019a	near-4121dfa59f9e82a3	2	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
419770e1892b655a	legume_family_legumeinfo	Arachis hypogaea	Arachis	tifrunner	tifrunner	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.J5K5/genome/arahy.Tifrunner.gnm2.J5K5.genome_main.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	2557413415	0.0014785873014590408	135027066	0.9925073447696762	orientation-8d7b838176a24d80	near-1e03257b23978be3	17	.	.	False	strict_annotation_count_2	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_2	REJECTED_HARD_GATE	REJECTED_HARD_GATE
42e6902fc05e0c1a	soyod	Glycine max	Glycine	yundou1	yundou1	soyod/Yundou1_T2T/genome/Yundou1.genome.zip	Yundou1_T2T_genome.fasta	1a343104cc94269d	soyod/Yundou1_T2T/gff/Yundou1.annotation.zip	Yundou1_T2T.annotation.gff	t2t_label	UNVERIFIED	1015170271	9.850564270513395e-08	51876222	0.9993318559266596	orientation-7e810ba6e0938c75	near-42e6902fc05e0c1a	1	.	.	True	.	PASS	PENDING_NO_RESOLVER	.	.	.	.	.	.	.	.	False	source_provenance_pending_no_resolver	SELECTED	REJECTED_HARD_GATE
430c5927b868f32b	legume_family_legumeinfo	Phaseolus vulgaris	Phaseolus	g19833	g19833	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_softmasked.fna.gz	.	7c32313f733bcb1e	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.ann1.PB8d/gff3/phavu.G19833.gnm2.ann1.PB8d.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	172076400	0.00912385428797906	51433939	1.0	orientation-aa3926abd5623014	near-430c5927b868f32b	1	.	.	True	.	FAIL	PASS	.	.	.	.	.	.	.	.	False	annotation_closure_fail	SELECTED	REJECTED_HARD_GATE
43177555a0b0532d	legume_family_ncbi	Glycine soja	Glycine	asm4008383v1	asm4008383v1	legume_family/ncbi/Glycine_soja/ASM4008383v1/genome/GCA_040083835.1_ASM4008383v1_genomic.fna.gz	.	.	.	.	complete_genome	Complete Genome	1008523555	0.0	51965791	1.0	orientation-17b9827d9eb3cd33	near-43177555a0b0532d	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
45f4dcb8b3e7ce06	legume_family_ncbi	Phaseolus vulgaris	Phaseolus	phasibeam100	phasibeam100	legume_family/ncbi/Phaseolus_vulgaris/phasIbeam10.0/genome/GCA_001517995.1_phasIbeam10.0_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	549748340	0.16656927968168125	39037607	0.8204804656617972	orientation-a7900358cc8c521e	near-45f4dcb8b3e7ce06	1	.	.	False	n_fraction_above_limit;strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	n_fraction_above_limit;strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4645d6726b4bfd2d	legume_family_ncbi	Arachis hypogaea	Arachis	hn873	hn873	legume_family/ncbi/Arachis_hypogaea/HN873/genome/GCA_039852645.1_HN873_genomic.fna.gz	.	07e0523008c00b28	legume_family/ncbi/Arachis_hypogaea/HN873/gff3/GCA_039852645.1_HN873_genomic.gff.gz	.	complete_genome	Complete Genome	2592879629	0.0	139407669	1.0	orientation-baf37349c4021f8a	near-1e03257b23978be3	17	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
473d96afd6793658	legume_family_ncbi	Glycine max	Glycine	whfsgmjy10	whfsgmjy10	legume_family/ncbi/Glycine_max/WHFS_GmJY_1.0/genome/GCA_014282095.1_WHFS_GmJY_1.0_genomic.fna.gz	.	af328a3133c80848	legume_family/ncbi/Glycine_max/WHFS_GmJY_1.0/gff3/GCA_014282095.1_WHFS_GmJY_1.0_genomic.gff.gz	.	chromosome_official	Chromosome	995708058	0.0005257374345764308	50575050	0.9899826681928892	orientation-7ca16ebb18b4ca2f	near-171869ade9f5b76e	2	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
484ac27242746eae	soyod	Glycine max	Glycine	zh13	zh13	soyod/Zhong_Huang_13_T2T/genome/ZH13_T2T.genome.zip	ZH13_T2T.genome.fasta	3f50b04e750cc82c	soyod/Zhong_Huang_13_T2T/gff/ZH13_T2T.annotation.zip	ZH13_T2T.annotation.gff	t2t_label	UNVERIFIED	1007237669	0.0	51882786	1.0	orientation-6aeef520b20edfd0	near-027c09fbd90a132f	8	.	.	True	.	PASS	PENDING_NO_RESOLVER	.	.	.	.	.	.	.	.	False	source_provenance_pending_no_resolver	SELECTED	REJECTED_HARD_GATE
48a76a86f474a4e8	legume_family_legumeinfo	Medicago polymorpha	Medicago	huaiyangjinhuacai	huaiyangjinhuacai	legume_family/legumeinfo/Medicago/polymorpha/Huaiyang_Jinhuacai.gnm1.ZH4B/genome/medpo.Huaiyang_Jinhuacai.gnm1.ZH4B.genome_main.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	457531409	1.4425239164290904e-05	57718482	0.9291991492544722	orientation-b31fb6667e490251	near-48a76a86f474a4e8	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
497b450b64c4d6f9	legume_family_ncbi	Lupinus albus	Lupinus	cnrslalb10	cnrslalb10	legume_family/ncbi/Lupinus_albus/CNRS_Lalb_1.0/genome/GCA_009771035.1_CNRS_Lalb_1.0_genomic.fna.gz	.	50ef678a38843c53	legume_family/ncbi/Lupinus_albus/CNRS_Lalb_1.0/gff3/GCA_009771035.1_CNRS_Lalb_1.0_genomic.gff.gz	.	chromosome_official	Chromosome	450972408	0.005029662479927153	17349171	0.9621450388157672	orientation-fe48d9984ac8c0bb	near-0b4f69cb2f7e7490	2	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
4996fa1f85d395b4	legume_family_legumeinfo	Medicago truncatula	Medicago	hm058	hm058	legume_family/legumeinfo/Medicago/truncatula/HM058.gnm1.JVBP/genome/medtr.HM058.gnm1.JVBP.genome_main.fna.gz	.	5dcb84ba3cfb4247	legume_family/legumeinfo/Medicago/truncatula/HM058.gnm1.ann1.LXPZ/gff3/medtr.HM058.gnm1.ann1.LXPZ.gene_models_main.gff3.gz	.	insufficient	UNVERIFIED	409729257	0.13386891480878554	518877	0.0	orientation-79eeebc4c2b58a39	near-4996fa1f85d395b4	1	.	.	False	insufficient_chromosome_scale_evidence;n_fraction_above_limit	.	.	.	.	.	.	.	.	.	.	False	insufficient_chromosome_scale_evidence;n_fraction_above_limit	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4adcffd90a760081	legume_family_ncbi	Dalbergia cultrata	Dalbergia	dcul10	dcul10	legume_family/ncbi/Dalbergia_cultrata/Dcul_1.0/genome/GCA_031216105.1_Dcul_1.0_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	645983249	0.0004585366578135527	61070660	0.9502058868402639	orientation-d1d75ded31989bf1	near-4adcffd90a760081	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4af774d3380276a6	legume_family_ncbi	Medicago sativa	Medicago	asm4841791v1	asm4841791v1	legume_family/ncbi/Medicago_sativa/ASM4841791v1/genome/GCA_048417915.1_ASM4841791v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	826688558	0.0006284107781252248	97831157	0.9992578583626652	orientation-0afd46b4f7212f0f	near-4af774d3380276a6	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4b2ece1f6537ba7f	legume_family_ncbi	Astragalus glycyphyllos	Astragalus	drastglyc11	drastglyc11	legume_family/ncbi/Astragalus_glycyphyllos/drAstGlyc1.1/genome/GCA_963573325.1_drAstGlyc1.1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	680765231	0.00011692724066279467	84783769	0.9963781581553773	orientation-d8c34fa6f11648ff	near-4b2ece1f6537ba7f	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4b7148124b1f98f1	legume_family_legumeinfo	Arachis duranensis	Arachis	k30065	k30065	legume_family/legumeinfo/Arachis/duranensis/K30065.gnm1.M24N/genome/aradu.K30065.gnm1.M24N.genome_main.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	1106325876	0.00021846365997860832	115523635	0.988975101039759	orientation-e09b4ca569ec655d	near-4b7148124b1f98f1	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4c0bceedcb720407	legume_family_ncbi	Psophocarpus tetragonolobus	Psophocarpus	ptet1	ptet1	legume_family/ncbi/Psophocarpus_tetragonolobus/Ptet_1/genome/GCA_037954015.1_Ptet_1_genomic.fna.gz	.	446c9b12e1c6e44f	legume_family/ncbi/Psophocarpus_tetragonolobus/Ptet_1/gff3/GCA_037954015.1_Ptet_1_genomic.gff.gz	.	chromosome_official	Chromosome	709758061	8.594477942815502e-05	83509198	0.9420699443102204	orientation-052e46717b2f927b	near-4c0bceedcb720407	1	.	.	True	.	PASS	LICENSE_REVIEW_REQUIRED	.	.	.	.	.	.	.	.	False	source_provenance_license_review_required	SELECTED	REJECTED_HARD_GATE
4c1c1d74d7e6a870	legume_family_legumeinfo	Glycine syndetika	Glycine	g1300	g1300	legume_family/legumeinfo/Glycine/syndetika/G1300.gnm1.C11H/genome/glysy.G1300.gnm1.C11H.genome_main.fna.gz	.	af58527c0d4b39e3	legume_family/legumeinfo/Glycine/syndetika/G1300.gnm1.ann1.RRK6/gff3/glysy.G1300.gnm1.ann1.RRK6.gene_models_main.gff3.gz	.	structural_proxy	UNVERIFIED	942908937	0.00020343109760980024	49331441	1.0	orientation-70ed1fde28a01a39	near-4c1c1d74d7e6a870	1	.	.	True	.	PASS	PASS	FAIL	81.8	98.9	PASS	1.0	0.0	2.60895e-07	UNAVAILABLE_NO_RAW_READS_OR_SOURCE_QV	False	busco_fail	SELECTED	REJECTED_HARD_GATE
4c64ec3551a311a5	legume_family_legumeinfo	Glycine max	Glycine	fiskebyiii	fiskebyiii	legume_family/legumeinfo/Glycine/max/FiskebyIII.gnm1.F177/genome/glyma.FiskebyIII.gnm1.F177.genome_softmasked.fna.gz	.	.	.	.	structural_proxy	UNVERIFIED	992209628	0.0012799714537742824	50785627	0.9864701393524474	orientation-7b5df1cefdfc1961	near-4c64ec3551a311a5	2	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4d7379e487aabba1	legume_family_ncbi	Medicago sativa	Medicago	asm4841853v1	asm4841853v1	legume_family/ncbi/Medicago_sativa/ASM4841853v1/genome/GCA_048418535.1_ASM4841853v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	801787058	0.0002010508880027345	104482910	0.9943742818557693	orientation-aa70ac3c4b7829fa	near-4d7379e487aabba1	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
4e4267a265523c1a	legume_family_ncbi	Phaseolus vulgaris	Phaseolus	asm2944876v1	asm2944876v1	legume_family/ncbi/Phaseolus_vulgaris/ASM2944876v1/genome/GCA_029448765.1_ASM2944876v1_genomic.fna.gz	.	.	.	.	chromosome_official	Chromosome	615703893	5.522134972110693e-06	54932568	0.9187754948952386	orientation-e066a3a9ade81f75	near-4e4267a265523c1a	1	.	.	False	strict_annotation_count_0	.	.	.	.	.	.	.	.	.	.	False	strict_annotation_count_0	REJECTED_HARD_GATE	REJECTED_HARD_GATE
