candidate_id	contig_index	sequence_name	length	official_sequence_role	official_location_type	record_policy	status	mask_interval_count	masked_bases
26cafc21598b8a1f	13	glyma.XuDouNo_1.gnm1.Chr14	52862039	.	.	PRIMARY_NUCLEAR	PASS	1	34
26cafc21598b8a1f	14	glyma.XuDouNo_1.gnm1.Chr15	54751195	.	.	PRIMARY_NUCLEAR	PASS	0	0
26cafc21598b8a1f	15	glyma.XuDouNo_1.gnm1.Chr16	38154692	.	.	PRIMARY_NUCLEAR	PASS	0	0
26cafc21598b8a1f	16	glyma.XuDouNo_1.gnm1.Chr17	43264390	.	.	PRIMARY_NUCLEAR	PASS	0	0
26cafc21598b8a1f	17	glyma.XuDouNo_1.gnm1.Chr18	60114447	.	.	PRIMARY_NUCLEAR	PASS	1	30
26cafc21598b8a1f	18	glyma.XuDouNo_1.gnm1.Chr19	51176196	.	.	PRIMARY_NUCLEAR	PASS	1	31
26cafc21598b8a1f	19	glyma.XuDouNo_1.gnm1.Chr20	51866691	.	.	PRIMARY_NUCLEAR	PASS	0	0
29502e1062edfe93	0	medtr.R108.gnmHiC_1.chr1	51973615	.	.	PRIMARY_NUCLEAR	PASS	0	0
29502e1062edfe93	1	medtr.R108.gnmHiC_1.chr2	46576621	.	.	PRIMARY_NUCLEAR	PASS	1	30
29502e1062edfe93	2	medtr.R108.gnmHiC_1.chr3	55900781	.	.	PRIMARY_NUCLEAR	PASS	2	60
29502e1062edfe93	3	medtr.R108.gnmHiC_1.chr4	53186647	.	.	PRIMARY_NUCLEAR	PASS	2	62
29502e1062edfe93	4	medtr.R108.gnmHiC_1.chr5	43923821	.	.	PRIMARY_NUCLEAR	PASS	1	30
29502e1062edfe93	5	medtr.R108.gnmHiC_1.chr6	37800886	.	.	PRIMARY_NUCLEAR	PASS	0	0
29502e1062edfe93	6	medtr.R108.gnmHiC_1.chr7	51860634	.	.	PRIMARY_NUCLEAR	PASS	2	65
29502e1062edfe93	7	medtr.R108.gnmHiC_1.chr8	50254964	.	.	PRIMARY_NUCLEAR	PASS	1	35
2ca78acb5d4cc2d1	0	vigra.Weilv-9.gnm1.chr01	41915861	.	.	PRIMARY_NUCLEAR	PASS	1	31
2ca78acb5d4cc2d1	1	vigra.Weilv-9.gnm1.chr02	35283341	.	.	PRIMARY_NUCLEAR	PASS	0	0
2ca78acb5d4cc2d1	2	vigra.Weilv-9.gnm1.chr03	45668812	.	.	PRIMARY_NUCLEAR	PASS	0	0
2ca78acb5d4cc2d1	3	vigra.Weilv-9.gnm1.chr04	28277386	.	.	PRIMARY_NUCLEAR	PASS	1	32
2ca78acb5d4cc2d1	4	vigra.Weilv-9.gnm1.chr05	44788706	.	.	PRIMARY_NUCLEAR	PASS	0	0
2ca78acb5d4cc2d1	5	vigra.Weilv-9.gnm1.chr06	46082797	.	.	PRIMARY_NUCLEAR	PASS	0	0
2ca78acb5d4cc2d1	6	vigra.Weilv-9.gnm1.chr07	55695352	.	.	PRIMARY_NUCLEAR	PASS	0	0
2ca78acb5d4cc2d1	7	vigra.Weilv-9.gnm1.chr08	75147553	.	.	PRIMARY_NUCLEAR	PASS	1	30
2ca78acb5d4cc2d1	8	vigra.Weilv-9.gnm1.chr09	36335414	.	.	PRIMARY_NUCLEAR	PASS	1	31
2ca78acb5d4cc2d1	9	vigra.Weilv-9.gnm1.chr10	53120753	.	.	PRIMARY_NUCLEAR	PASS	1	30
2ca78acb5d4cc2d1	10	vigra.Weilv-9.gnm1.chr11	37828616	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	0	glyma.PI_398296.gnm1.Chr01	58778127	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	1	glyma.PI_398296.gnm1.Chr02	54976987	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	2	glyma.PI_398296.gnm1.Chr03	49161687	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	3	glyma.PI_398296.gnm1.Chr04	52851210	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	4	glyma.PI_398296.gnm1.Chr05	44772629	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	5	glyma.PI_398296.gnm1.Chr06	52882762	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	6	glyma.PI_398296.gnm1.Chr07	47107273	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	7	glyma.PI_398296.gnm1.Chr08	49945064	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	8	glyma.PI_398296.gnm1.Chr09	49514457	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	9	glyma.PI_398296.gnm1.Chr10	54332245	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	10	glyma.PI_398296.gnm1.Chr11	41484693	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	11	glyma.PI_398296.gnm1.Chr12	43335923	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	12	glyma.PI_398296.gnm1.Chr13	46311762	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	13	glyma.PI_398296.gnm1.Chr14	52386116	.	.	PRIMARY_NUCLEAR	PASS	1	34
351b9be376cc7087	14	glyma.PI_398296.gnm1.Chr15	53079090	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	15	glyma.PI_398296.gnm1.Chr16	37352420	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	16	glyma.PI_398296.gnm1.Chr17	42740026	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	17	glyma.PI_398296.gnm1.Chr18	60154980	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	18	glyma.PI_398296.gnm1.Chr19	51507643	.	.	PRIMARY_NUCLEAR	PASS	1	31
351b9be376cc7087	19	glyma.PI_398296.gnm1.Chr20	51173414	.	.	PRIMARY_NUCLEAR	PASS	0	0
351b9be376cc7087	46	glyma.PI_398296.gnm1.HiC_scaffold_42	10813465	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	0	glyma.Jack.gnm3.chr01	59023371	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	1	glyma.Jack.gnm3.chr02	50534819	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	2	glyma.Jack.gnm3.chr03	48572609	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	3	glyma.Jack.gnm3.chr04	52488586	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	4	glyma.Jack.gnm3.chr05	44253315	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	5	glyma.Jack.gnm3.chr06	50788513	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	6	glyma.Jack.gnm3.chr07	46311185	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	7	glyma.Jack.gnm3.chr08	49042488	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	8	glyma.Jack.gnm3.chr09	50391956	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	9	glyma.Jack.gnm3.chr10	53436793	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	10	glyma.Jack.gnm3.chr11	42185538	.	.	PRIMARY_NUCLEAR	PASS	1	32
3ac8f18302bca5ce	11	glyma.Jack.gnm3.chr12	43626024	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	12	glyma.Jack.gnm3.chr13	46244425	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	13	glyma.Jack.gnm3.chr14	50896186	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	14	glyma.Jack.gnm3.chr15	54529249	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	15	glyma.Jack.gnm3.chr16	38568399	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	16	glyma.Jack.gnm3.chr17	42837511	.	.	PRIMARY_NUCLEAR	PASS	0	0
3ac8f18302bca5ce	17	glyma.Jack.gnm3.chr18	60193679	.	.	PRIMARY_NUCLEAR	PASS	1	30
3ac8f18302bca5ce	18	glyma.Jack.gnm3.chr19	51263677	.	.	PRIMARY_NUCLEAR	PASS	1	31
3ac8f18302bca5ce	19	glyma.Jack.gnm3.chr20	50317065	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	0	glyma.Harosoy.gnm3.chr01	59347186	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	1	glyma.Harosoy.gnm3.chr02	51083025	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	2	glyma.Harosoy.gnm3.chr03	47863469	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	3	glyma.Harosoy.gnm3.chr04	53272488	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	4	glyma.Harosoy.gnm3.chr05	44878753	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	5	glyma.Harosoy.gnm3.chr06	51896115	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	6	glyma.Harosoy.gnm3.chr07	45622152	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	7	glyma.Harosoy.gnm3.chr08	49107055	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	8	glyma.Harosoy.gnm3.chr09	50438585	.	.	PRIMARY_NUCLEAR	PASS	1	30
3b922ebbef5d2263	9	glyma.Harosoy.gnm3.chr10	54529513	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	10	glyma.Harosoy.gnm3.chr11	41166033	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	11	glyma.Harosoy.gnm3.chr12	43410048	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	12	glyma.Harosoy.gnm3.chr13	47165452	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	13	glyma.Harosoy.gnm3.chr14	51318076	.	.	PRIMARY_NUCLEAR	PASS	1	34
3b922ebbef5d2263	14	glyma.Harosoy.gnm3.chr15	55143505	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	15	glyma.Harosoy.gnm3.chr16	37721510	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	16	glyma.Harosoy.gnm3.chr17	42902762	.	.	PRIMARY_NUCLEAR	PASS	0	0
3b922ebbef5d2263	17	glyma.Harosoy.gnm3.chr18	60470184	.	.	PRIMARY_NUCLEAR	PASS	1	30
3b922ebbef5d2263	18	glyma.Harosoy.gnm3.chr19	51158068	.	.	PRIMARY_NUCLEAR	PASS	1	31
3b922ebbef5d2263	19	glyma.Harosoy.gnm3.chr20	51137161	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	0	glyma.YuDouNo_22.gnm1.Chr01	59152200	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	1	glyma.YuDouNo_22.gnm1.Chr02	53504287	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	2	glyma.YuDouNo_22.gnm1.Chr03	46831768	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	3	glyma.YuDouNo_22.gnm1.Chr04	53285648	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	4	glyma.YuDouNo_22.gnm1.Chr05	44218613	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	5	glyma.YuDouNo_22.gnm1.Chr06	53036102	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	6	glyma.YuDouNo_22.gnm1.Chr07	47203261	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	7	glyma.YuDouNo_22.gnm1.Chr08	50016765	.	.	PRIMARY_NUCLEAR	PASS	1	16765
3e10267861bb14ef	8	glyma.YuDouNo_22.gnm1.Chr09	52012534	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	9	glyma.YuDouNo_22.gnm1.Chr10	54254801	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	10	glyma.YuDouNo_22.gnm1.Chr11	40990638	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	11	glyma.YuDouNo_22.gnm1.Chr12	43138345	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	12	glyma.YuDouNo_22.gnm1.Chr13	46553035	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	13	glyma.YuDouNo_22.gnm1.Chr14	52484863	.	.	PRIMARY_NUCLEAR	PASS	1	34
3e10267861bb14ef	14	glyma.YuDouNo_22.gnm1.Chr15	53447600	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	15	glyma.YuDouNo_22.gnm1.Chr16	38810551	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	16	glyma.YuDouNo_22.gnm1.Chr17	42803762	.	.	PRIMARY_NUCLEAR	PASS	0	0
3e10267861bb14ef	17	glyma.YuDouNo_22.gnm1.Chr18	60538702	.	.	PRIMARY_NUCLEAR	PASS	1	30
3e10267861bb14ef	18	glyma.YuDouNo_22.gnm1.Chr19	51487065	.	.	PRIMARY_NUCLEAR	PASS	1	31
3e10267861bb14ef	19	glyma.YuDouNo_22.gnm1.Chr20	53597100	.	.	PRIMARY_NUCLEAR	PASS	0	0
3f2bcde8b6efba1f	0	phavu.5-593.gnm1.Chr01	54800730	.	.	PRIMARY_NUCLEAR	PASS	1	30
3f2bcde8b6efba1f	1	phavu.5-593.gnm1.Chr02	51579044	.	.	PRIMARY_NUCLEAR	PASS	0	0
3f2bcde8b6efba1f	2	phavu.5-593.gnm1.Chr03	54368249	.	.	PRIMARY_NUCLEAR	PASS	0	0
3f2bcde8b6efba1f	3	phavu.5-593.gnm1.Chr04	56473565	.	.	PRIMARY_NUCLEAR	PASS	1	1000000
3f2bcde8b6efba1f	4	phavu.5-593.gnm1.Chr05	46820702	.	.	PRIMARY_NUCLEAR	PASS	0	0
3f2bcde8b6efba1f	5	phavu.5-593.gnm1.Chr06	36171289	.	.	PRIMARY_NUCLEAR	PASS	1	171289
3f2bcde8b6efba1f	6	phavu.5-593.gnm1.Chr07	61141485	.	.	PRIMARY_NUCLEAR	PASS	0	0
3f2bcde8b6efba1f	7	phavu.5-593.gnm1.Chr08	63277170	.	.	PRIMARY_NUCLEAR	PASS	1	277170
3f2bcde8b6efba1f	8	phavu.5-593.gnm1.Chr09	41225052	.	.	PRIMARY_NUCLEAR	PASS	1	30
3f2bcde8b6efba1f	9	phavu.5-593.gnm1.Chr10	47031984	.	.	PRIMARY_NUCLEAR	PASS	1	1000000
3f2bcde8b6efba1f	10	phavu.5-593.gnm1.Chr11	58798401	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	0	glyma.Fukuyutaka.gnm3.chr01	58841960	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	1	glyma.Fukuyutaka.gnm3.chr02	51418612	.	.	PRIMARY_NUCLEAR	PASS	1	30
539814fd4ada940f	2	glyma.Fukuyutaka.gnm3.chr03	47475660	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	3	glyma.Fukuyutaka.gnm3.chr04	53096639	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	4	glyma.Fukuyutaka.gnm3.chr05	44608839	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	5	glyma.Fukuyutaka.gnm3.chr06	52450187	.	.	PRIMARY_NUCLEAR	PASS	1	31
539814fd4ada940f	6	glyma.Fukuyutaka.gnm3.chr07	46686278	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	7	glyma.Fukuyutaka.gnm3.chr08	49724143	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	8	glyma.Fukuyutaka.gnm3.chr09	51302223	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	9	glyma.Fukuyutaka.gnm3.chr10	53928532	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	10	glyma.Fukuyutaka.gnm3.chr11	41368970	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	11	glyma.Fukuyutaka.gnm3.chr12	42880227	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	12	glyma.Fukuyutaka.gnm3.chr13	47731001	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	13	glyma.Fukuyutaka.gnm3.chr14	51430439	.	.	PRIMARY_NUCLEAR	PASS	2	74
539814fd4ada940f	14	glyma.Fukuyutaka.gnm3.chr15	54888063	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	15	glyma.Fukuyutaka.gnm3.chr16	38364249	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	16	glyma.Fukuyutaka.gnm3.chr17	42348160	.	.	PRIMARY_NUCLEAR	PASS	0	0
539814fd4ada940f	17	glyma.Fukuyutaka.gnm3.chr18	60304333	.	.	PRIMARY_NUCLEAR	PASS	1	30
539814fd4ada940f	18	glyma.Fukuyutaka.gnm3.chr19	51207655	.	.	PRIMARY_NUCLEAR	PASS	1	31
539814fd4ada940f	19	glyma.Fukuyutaka.gnm3.chr20	50541687	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	0	glyso.PI_549046.gnm1.Chr01	59468512	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	1	glyso.PI_549046.gnm1.Chr02	52468141	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	2	glyso.PI_549046.gnm1.Chr03	46820737	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	3	glyso.PI_549046.gnm1.Chr04	52352059	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	4	glyso.PI_549046.gnm1.Chr05	41922064	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	5	glyso.PI_549046.gnm1.Chr06	51582145	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	6	glyso.PI_549046.gnm1.Chr07	45646815	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	7	glyso.PI_549046.gnm1.Chr08	48653115	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	8	glyso.PI_549046.gnm1.Chr09	50217966	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	9	glyso.PI_549046.gnm1.Chr10	52767115	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	10	glyso.PI_549046.gnm1.Chr11	54736367	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	11	glyso.PI_549046.gnm1.Chr12	42917465	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	12	glyso.PI_549046.gnm1.Chr13	31868564	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	13	glyso.PI_549046.gnm1.Chr14	52703882	.	.	PRIMARY_NUCLEAR	PASS	1	34
56bc7c342b765b44	14	glyso.PI_549046.gnm1.Chr15	54068397	.	.	PRIMARY_NUCLEAR	PASS	1	31
56bc7c342b765b44	15	glyso.PI_549046.gnm1.Chr16	38202547	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	16	glyso.PI_549046.gnm1.Chr17	42816575	.	.	PRIMARY_NUCLEAR	PASS	0	0
56bc7c342b765b44	17	glyso.PI_549046.gnm1.Chr18	60857055	.	.	PRIMARY_NUCLEAR	PASS	1	30
56bc7c342b765b44	18	glyso.PI_549046.gnm1.Chr19	51955139	.	.	PRIMARY_NUCLEAR	PASS	1	31
56bc7c342b765b44	19	glyso.PI_549046.gnm1.Chr20	51876710	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	0	glyma.FiskebyIII.gnm1.Gm01	58603988	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	1	glyma.FiskebyIII.gnm1.Gm02	51753573	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	2	glyma.FiskebyIII.gnm1.Gm03	47330300	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	3	glyma.FiskebyIII.gnm1.Gm04	52141792	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	4	glyma.FiskebyIII.gnm1.Gm05	43497424	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	5	glyma.FiskebyIII.gnm1.Gm06	51481041	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	6	glyma.FiskebyIII.gnm1.Gm07	45972094	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	7	glyma.FiskebyIII.gnm1.Gm08	47814856	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	8	glyma.FiskebyIII.gnm1.Gm09	49460383	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	9	glyma.FiskebyIII.gnm1.Gm10	53385863	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	10	glyma.FiskebyIII.gnm1.Gm11	39393092	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	11	glyma.FiskebyIII.gnm1.Gm12	43161463	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	12	glyma.FiskebyIII.gnm1.Gm13	46185278	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	13	glyma.FiskebyIII.gnm1.Gm14	53070467	.	.	PRIMARY_NUCLEAR	PASS	1	34
5844dd514643bfc4	14	glyma.FiskebyIII.gnm1.Gm15	52060484	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	15	glyma.FiskebyIII.gnm1.Gm16	38284018	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	16	glyma.FiskebyIII.gnm1.Gm17	41905859	.	.	PRIMARY_NUCLEAR	PASS	0	0
5844dd514643bfc4	17	glyma.FiskebyIII.gnm1.Gm18	61311077	.	.	PRIMARY_NUCLEAR	PASS	1	30
5844dd514643bfc4	18	glyma.FiskebyIII.gnm1.Gm19	51186491	.	.	PRIMARY_NUCLEAR	PASS	1	31
5844dd514643bfc4	19	glyma.FiskebyIII.gnm1.Gm20	50785627	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	0	glyma.QiHuangNo_34.gnm1.Chr01	58529754	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	1	glyma.QiHuangNo_34.gnm1.Chr02	52502594	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	2	glyma.QiHuangNo_34.gnm1.Chr03	48373181	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	3	glyma.QiHuangNo_34.gnm1.Chr04	52998260	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	4	glyma.QiHuangNo_34.gnm1.Chr05	44241772	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	5	glyma.QiHuangNo_34.gnm1.Chr06	51875568	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	6	glyma.QiHuangNo_34.gnm1.Chr07	46123803	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	7	glyma.QiHuangNo_34.gnm1.Chr08	49031449	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	8	glyma.QiHuangNo_34.gnm1.Chr09	50533371	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	9	glyma.QiHuangNo_34.gnm1.Chr10	53607040	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	10	glyma.QiHuangNo_34.gnm1.Chr11	41286975	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	11	glyma.QiHuangNo_34.gnm1.Chr12	42759090	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	12	glyma.QiHuangNo_34.gnm1.Chr13	47087371	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	13	glyma.QiHuangNo_34.gnm1.Chr14	50912234	.	.	PRIMARY_NUCLEAR	PASS	1	34
5f25bd9cfe3467d5	14	glyma.QiHuangNo_34.gnm1.Chr15	53499802	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	15	glyma.QiHuangNo_34.gnm1.Chr16	39653532	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	16	glyma.QiHuangNo_34.gnm1.Chr17	42832670	.	.	PRIMARY_NUCLEAR	PASS	0	0
5f25bd9cfe3467d5	17	glyma.QiHuangNo_34.gnm1.Chr18	60187138	.	.	PRIMARY_NUCLEAR	PASS	1	30
5f25bd9cfe3467d5	18	glyma.QiHuangNo_34.gnm1.Chr19	52695456	.	.	PRIMARY_NUCLEAR	PASS	1	31
5f25bd9cfe3467d5	19	glyma.QiHuangNo_34.gnm1.Chr20	51271270	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	0	glyma.Zhutwinning2.gnm1.Chr01	58618528	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	1	glyma.Zhutwinning2.gnm1.Chr02	54112667	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	2	glyma.Zhutwinning2.gnm1.Chr03	47663288	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	3	glyma.Zhutwinning2.gnm1.Chr04	52855068	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	4	glyma.Zhutwinning2.gnm1.Chr05	43940926	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	5	glyma.Zhutwinning2.gnm1.Chr06	51315573	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	6	glyma.Zhutwinning2.gnm1.Chr07	47460869	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	7	glyma.Zhutwinning2.gnm1.Chr08	50091021	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	8	glyma.Zhutwinning2.gnm1.Chr09	50259163	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	9	glyma.Zhutwinning2.gnm1.Chr10	54074666	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	10	glyma.Zhutwinning2.gnm1.Chr11	41126280	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	11	glyma.Zhutwinning2.gnm1.Chr12	44439555	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	12	glyma.Zhutwinning2.gnm1.Chr13	45930023	.	.	PRIMARY_NUCLEAR	PASS	0	0
61894c4aea5cf5df	13	glyma.Zhutwinning2.gnm1.Chr14	52248125	.	.	PRIMARY_NUCLEAR	PASS	1	34
