candidate_id	source_kind	source	relative_path	member_name	material_key	material	assembly_label	genome_role	genus	species	taxon_source	status	payload_size_bytes	container_size_bytes	sequence_count	total_symbols	acgt_count	n_count	gc_count	lowercase_count	ambiguous_iupac_count	invalid_symbol_count	duplicate_header_count	empty_sequence_count	min_sequence_length	max_sequence_length	n50	container_sha256	payload_sha256	sequence_sha256	exact_group_id	exact_group_size	exact_representative	error_type	error
29502e1062edfe93	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/R108.gnmHiC_1.7RWS/genome/medtr.R108.gnmHiC_1.7RWS.genome_main.fna.gz		r108	r108	R108.gnmHiC_1.7RWS	main	Medicago	Medicago truncatula	assembly_path	PASS	128822175	128822175	801	401005622	399348944	1656678	131978299	136000464	0	0	0	0	1007	55900781	51860634	369742801863059d0a38847d83942b214d3eba9e52f370cd92460b9c3ae305ef	369742801863059d0a38847d83942b214d3eba9e52f370cd92460b9c3ae305ef	fc2ecce199d278e10aee04e35148c83fb21d68889c11530cdf9ed28f67cb34cc	exact-fc2ecce199d278e1	1	True		.
34a865520cde6c20	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/R108_HM340.gnm1.XT6J/genome/medtr.R108_HM340.gnm1.XT6J.genome_main.fna.gz		r108hm340	r108hm340	R108_HM340.gnm1.XT6J	main	Medicago	Medicago truncatula	assembly_path	PASS	123196278	123196278	909	402065285	399348944	2716341	131978299	136000464	0	0	0	0	1007	32323034	12848239	c65fd82c1c7f5930b93560c272aeef4124d5e130fff3faea1bb3e1218964aeb8	c65fd82c1c7f5930b93560c272aeef4124d5e130fff3faea1bb3e1218964aeb8	2a3900b409d5ab85651377bf44f3f4c157d36ff178dfca00817ca7e4e5c3ccca	exact-2a3900b409d5ab85	1	True		.
91a6c657f1069f3c	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/acutifolius/Frijol_Bayo.gnm1.QH8L/genome/phaac.Frijol_Bayo.gnm1.QH8L.genome_main.fna.gz		frijolbayo	frijolbayo	Frijol_Bayo.gnm1.QH8L	main	Phaseolus	Phaseolus acutifolius	assembly_path	PASS	154919489	154919489	155	512626114	507506114	5120000	178637311	0	0	0	0	0	10099	59168269	45193024	6bb4808ff0a331dccb055ab6aaf5f8c70f250f4d2509c54d9452281db9a07372	6bb4808ff0a331dccb055ab6aaf5f8c70f250f4d2509c54d9452281db9a07372	7614759ca7a3093e8c6473cea4573d8381d8e6cdb6c38fe8ddea061190677f94	exact-7614759ca7a3093e	1	True		.
152a73331c68496b	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/acutifolius/W6_15578.gnm2.L2V4/genome/phaac.W6_15578.gnm2.L2V4.genome_main.fna.gz		w615578	w615578	W6_15578.gnm2.L2V4	main	Phaseolus	Phaseolus acutifolius	assembly_path	PASS	182970854	182970854	609	661870301	650815974	11054327	229696284	264000	0	0	0	0	4363	49867125	42618413	1c47142ce67ac15aab4418d7b6b937a67f542722ddd8e1c43e29b14625c33fd8	1c47142ce67ac15aab4418d7b6b937a67f542722ddd8e1c43e29b14625c33fd8	326b44b4d1c805cd80a1461bc3645ed3bf17947c12d18793d3e45d3baa09b820	exact-326b44b4d1c805cd	1	True		.
f03b025238e1f030	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_hardmasked.fna.gz		pha8298	pha8298	PHA8298.gnm1.PYJ1	generic_genome	Phaseolus	Phaseolus coccineus	assembly_path	PASS	81427848	81427848	641	643283913	291227264	352056649	95169012	0	0	0	0	0	5123	70241633	56763396	17635ef4028f61c220cd18cc7bf185421f400901af10c939cc2ce760e3381d06	17635ef4028f61c220cd18cc7bf185421f400901af10c939cc2ce760e3381d06	d67ccf33dc6318c16f7cfd2228e040b1aed6d3a41f545cf6689893721c473b57	exact-d67ccf33dc6318c1	1	True		.
e5375bfc431af7c0	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_main.fna.gz		pha8298	pha8298	PHA8298.gnm1.PYJ1	main	Phaseolus	Phaseolus coccineus	assembly_path	PASS	164147235	164147235	641	643283913	641913913	1370000	233527345	0	0	0	0	0	5123	70241633	56763396	9e33c8f596a6ecff6da8eea567e4fe276846a515826d2690eb70a96389091d1d	9e33c8f596a6ecff6da8eea567e4fe276846a515826d2690eb70a96389091d1d	82ee779bb98b3a9a48215819d86d929b2297a159c2d6cb994c754163e013dd1d	exact-82ee779bb98b3a9a	1	True		.
fc8d57c1319bc410	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/coccineus/PHA8298.gnm1.PYJ1/genome/phaco.PHA8298.gnm1.PYJ1.genome_softmasked.fna.gz		pha8298	pha8298	PHA8298.gnm1.PYJ1	softmasked	Phaseolus	Phaseolus coccineus	assembly_path	PASS	182915861	182915861	641	643283913	641913913	1370000	233527345	350686649	0	0	0	0	5123	70241633	56763396	dc7b50a0b6ed9657faee85a9eaf56f48f8c55438b385551f39d699e436bd0b51	dc7b50a0b6ed9657faee85a9eaf56f48f8c55438b385551f39d699e436bd0b51	c14b20135076880f74dde8e3f8c2dacaddd7a2d69ad916a767ddbd41bfc8203f	exact-c14b20135076880f	1	True		.
d026195011912245	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/lunatus/G27455.gnm1.7NXX/genome/phalu.G27455.gnm1.7NXX.genome_main.fna.gz		g27455	g27455	G27455.gnm1.7NXX	main	Phaseolus	Phaseolus lunatus	assembly_path	PASS	160550992	160550992	313	546420622	541550619	4870003	193714168	0	0	0	0	0	1120	57257392	47836809	f108cf467decd6a69c8efac20c153898cb4c6a4ae4ff91926f614c53814baef3	f108cf467decd6a69c8efac20c153898cb4c6a4ae4ff91926f614c53814baef3	daa6d54b135cad3cf8dd5c63511aead9dc8e478d200edc5c26ded5564434af0f	exact-daa6d54b135cad3c	1	True		.
3f2bcde8b6efba1f	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/5-593.gnm1.1P7P/genome/phavu.5-593.gnm1.1P7P.genome_main.fna.gz		5593	5593	5-593.gnm1.1P7P	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	166575727	166575727	13	572228222	572088222	140000	205835203	0	0	0	0	0	127287	63277170	54800730	84f17a982f9b8d8b6e445bee52e2e94db7cc43923b3d6cf19321f5a8aa95f910	84f17a982f9b8d8b6e445bee52e2e94db7cc43923b3d6cf19321f5a8aa95f910	19263889046fa8788a75efa54a96cfddd52a2e33dbf95ecf6c1f75fb062358d7	exact-19263889046fa878	1	True		.
ae1a1b1ce5cd016e	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_hardmasked.fna.gz		g19833	g19833	G19833.gnm1.zBnF	generic_genome	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	84764351	84764351	708	521076998	252393195	268683803	83356151	5794103	0	0	0	0	1003	59662532	50367376	fc61a27c592adb7e40b6e50dac3cbca78dd8f1333ca55e5ba46a4afe3261251a	fc61a27c592adb7e40b6e50dac3cbca78dd8f1333ca55e5ba46a4afe3261251a	8ec96f254fd0a22c2c9f9dd5adf45e1af3f800a87277c7357c1fa615143adbe8	exact-8ec96f254fd0a22c	1	True		.
a7ba1bdcce7a1bba	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_main.fna.gz		g19833	g19833	G19833.gnm1.zBnF	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	144619931	144619931	708	521076998	472509204	48567794	165197364	0	0	0	0	0	1003	59662532	50367376	e9a2c002b1a06d175693a7a682e063cfdd4b9299767ff79f81c5c2845f234157	e9a2c002b1a06d175693a7a682e063cfdd4b9299767ff79f81c5c2845f234157	a31f0d615f4b29c9d4666720d2c77ebaf393713a9488335602797a35d36eb64a	exact-a31f0d615f4b29c9	1	True		.
dd312fa88f27de8e	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm1.zBnF/genome/phavu.G19833.gnm1.zBnF.genome_softmasked.fna.gz		g19833	g19833	G19833.gnm1.zBnF	softmasked	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	152763285	152763285	708	521076998	472509204	48567794	165197364	225910112	0	0	0	0	1003	59662532	50367376	232c2973c87c5c045f19702f398a32b7d972a8dcc1bf7357a9828d0b1d1af2e9	232c2973c87c5c045f19702f398a32b7d972a8dcc1bf7357a9828d0b1d1af2e9	7f9ba1362ce2b520c3f03bf5da2c0d55672703fb3f09f6e511db43ef46667eb6	exact-7f9ba1362ce2b520	1	True		.
73322102ae8f8cfe	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_hardmasked.fna.gz		g19833	g19833	G19833.gnm2.fC0g	generic_genome	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	61535192	61535192	8	362470516	193694119	168776397	60665051	0	0	0	0	0	31236378	53438756	48048378	960feacd0c9ef525a105d63dc9c25432ac59373fadbe556799732b36e4a9327e	960feacd0c9ef525a105d63dc9c25432ac59373fadbe556799732b36e4a9327e	06bec4e2965b7f5265eaa33d0df464c49dd7ee5bf7bcb36b53f63907b0b6cdfa	exact-06bec4e2965b7f52	1	True		.
f1607dc2d3ab2472	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_main.fna.gz		g19833	g19833	G19833.gnm2.fC0g	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	159804947	159804947	478	537218636	531558636	5660000	189333000	0	0	0	0	0	1005	63048260	49670989	2c13cc4508e6aaf61867367d3b877b981b4e4829c9d734cb6b0f232b264924e9	2c13cc4508e6aaf61867367d3b877b981b4e4829c9d734cb6b0f232b264924e9	17e8afdd9d5bbb73615ac0cff74458f87c433d40d469a421b2c0deec0495e339	exact-17e8afdd9d5bbb73	1	True		.
430c5927b868f32b	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/G19833.gnm2.fC0g/genome/phavu.G19833.gnm2.fC0g.genome_softmasked.fna.gz		g19833	g19833	G19833.gnm2.fC0g	softmasked	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	53387481	53387481	4	172076400	170506400	1570000	58931932	70944092	0	0	0	0	17532716	53438756	51433939	88c3c91556276d87e5bb0b32218d32359c81ee599912787c867afb8dbecdb96b	88c3c91556276d87e5bb0b32218d32359c81ee599912787c867afb8dbecdb96b	1390a8cc7a2dafe1785a50e8d059cf146ad3934ec14898ba5f625a7ec29af7e0	exact-1390a8cc7a2dafe1	1	True		.
5cef0984c5c08369	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/LaborOvalle.gnm1.VZZS/genome/phavu.LaborOvalle.gnm1.VZZS.genome_main.fna.gz		laborovalle	laborovalle	LaborOvalle.gnm1.VZZS	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	169436607	169436607	15	571897138	571687138	210000	205908234	0	0	0	0	0	5018	64121724	55358055	ce8716cf1354d7e0b4aaef46432c5387b30c1c002f5d3d0ada56d7f57bb2ce34	ce8716cf1354d7e0b4aaef46432c5387b30c1c002f5d3d0ada56d7f57bb2ce34	0355c5a38a6c9c16801db4699cb1c196b7ab63d7d829a0ccd632f627e90f2eb0	exact-0355c5a38a6c9c16	1	True		.
3a61c11d2bff6da2	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/OACRex.gnm2.NXJW/genome/phavu.OACRex.gnm2.NXJW.genome_main.fna.gz		oacrex	oacrex	OACRex.gnm2.NXJW	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	105653253	105653253	1257	423735730	391846497	31889233	129378689	0	0	0	0	0	890	47505454	37536796	7505ac68c15805a9d5afd8ef21f64735d16821659ed8cbdf30f54fac829cf903	7505ac68c15805a9d5afd8ef21f64735d16821659ed8cbdf30f54fac829cf903	5535816428f0428f5cffbca49d86b271bba455f519dc002bd690c15d1ac9c46d	exact-5535816428f0428f	1	True		.
3310417f6099421b	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_hardmasked.fna.gz		ui111	ui111	UI111.gnm1.3VTM	generic_genome	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	102534210	102534210	58	554917174	328117455	226799719	106376637	0	0	0	0	0	23434	61842036	51047605	936303bebf8e193d9e9faa60c0ffb503073a7f64b88831c8f27048972e714d96	936303bebf8e193d9e9faa60c0ffb503073a7f64b88831c8f27048972e714d96	e3e2e41fdba9ee01bf985649e82edfae62e735296eea688685be5c3a7d182905	exact-e3e2e41fdba9ee01	1	True		.
1e3747d1b9b74146	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_main.fna.gz		ui111	ui111	UI111.gnm1.3VTM	main	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	167366441	167366441	58	554917174	553827174	1090000	199696672	0	0	0	0	0	23434	61842036	51047605	b6067e8bc72567e13585758ebf8cb3ff7662c81993a93938cf29b3d5f2be640d	b6067e8bc72567e13585758ebf8cb3ff7662c81993a93938cf29b3d5f2be640d	ee5c6dbd9024094cb37a7bc1ab4392cd6cb6af60027074f7c9cb0e8444d8c3c8	exact-ee5c6dbd9024094c	1	True		.
a9c8f2b6edacea6d	file	legume_family_legumeinfo	legume_family/legumeinfo/Phaseolus/vulgaris/UI111.gnm1.3VTM/genome/phavu.UI111.gnm1.3VTM.genome_softmasked.fna.gz		ui111	ui111	UI111.gnm1.3VTM	softmasked	Phaseolus	Phaseolus vulgaris	assembly_path	PASS	171319443	171319443	58	554917174	553827174	1090000	199696672	225709719	0	0	0	0	23434	61842036	51047605	60d78b5af2bcfd6dac323549939596fc7bd68ae5f24157b96f08ea5986447086	60d78b5af2bcfd6dac323549939596fc7bd68ae5f24157b96f08ea5986447086	2e2b7f5dd66403e93e986f44ab70c464d6207fadd46d542bf4d8526ccb4948dc	exact-2e2b7f5dd66403e9	1	True		.
2f841394a8ac723e	file	legume_family_legumeinfo	legume_family/legumeinfo/Pisum/sativum/Cameor.gnm1.P4FG/genome/pissa.Cameor.gnm1.P4FG.genome_main.fna.gz		cameor	cameor	Cameor.gnm1.P4FG	main	Pisum	Pisum sativum	assembly_path	PASS	978376029	978376029	14274	3920161095	3159502469	760658626	1188324753	0	0	0	0	0	713	579269071	446350677	e2ecbf35f163c0310edaf3f2840ea4fb4b28c5535f5f9f8b2c047495c7147d5d	e2ecbf35f163c0310edaf3f2840ea4fb4b28c5535f5f9f8b2c047495c7147d5d	cdd500090ccd3fbab465502da7dff24fef4f41eecf13b96ba121d3fb00d70370	exact-cdd500090ccd3fba	1	True		.
2b995edfcb89c886	file	legume_family_legumeinfo	legume_family/legumeinfo/Pisum/sativum/ZW6.gnm1.D8R1/genome/pissa.ZW6.gnm1.D8R1.genome_main.fna.gz		zw6	zw6	ZW6.gnm1.D8R1	main	Pisum	Pisum sativum	assembly_path	PASS	963420627	963420627	1581	3796700206	3786458633	10241573	1436786336	0	0	0	0	0	1000	652929960	523395090	4fd1c0c9e57c50058fc8276050196fcd31ec92d53989fcf3aa9ddca45aef5b3f	4fd1c0c9e57c50058fc8276050196fcd31ec92d53989fcf3aa9ddca45aef5b3f	256552b292f327c127e1346009ff6fcb1c2883f3507192b868e8eb9390bc83d1	exact-256552b292f327c1	1	True		.
cd49d0d6361370b4	file	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.Y8WV/genome/tripr.HEN17-A07.gnm1.Y8WV.genome_main.fna.gz		hen17a07	hen17a07	HEN17-A07.gnm1.Y8WV	main	Trifolium	Trifolium pratense	assembly_path	PASS	127943328	127943328	90	414027294	413905444	121850	139515493	147835203	0	0	0	0	22263	74482258	57907604	57fed773a0d62038eca605111c874db8c4da9f3e1df98b85b822d7c9ba81a43f	57fed773a0d62038eca605111c874db8c4da9f3e1df98b85b822d7c9ba81a43f	18cc88d601de4f4b0e28a2d64abc530a171d1bf7ec858b4876285f0e7f6fef59	exact-18cc88d601de4f4b	2	True		.
c69861c9c212df16	file	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/pratense/MilvusB.gnm2.gNmT/genome/tripr.MilvusB.gnm2.gNmT.genome_main.fna.gz		milvusb	milvusb	MilvusB.gnm2.gNmT	main	Trifolium	Trifolium pratense	assembly_path	PASS	89892951	89892951	39051	345990850	308974402	37016448	99820704	0	0	0	0	0	500	32560536	22682783	614a57bd862e1d1dc744024b4dc6836dcca16067ccc46e7eee27599d3e0918e9	614a57bd862e1d1dc744024b4dc6836dcca16067ccc46e7eee27599d3e0918e9	a3e9261cb5b5d8ad79bb3cb059dded0b169d753f690d309f9e42ff29eef06f4f	exact-a3e9261cb5b5d8ad	1	True		.
872c83e913b87cdf	file	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.VJZB/genome/trisu.Daliak.gnm2.VJZB.genome_main.fna.gz		daliak	daliak	Daliak.gnm2.VJZB	main	Trifolium	Trifolium subterraneum	assembly_path	PASS	140614478	140614478	24725	473152109	414049588	59102521	137990291	150085967	0	0	0	0	73	65199063	56309329	976dc1ee7fa118d67d43002dfb40e78406c5735acb1fa6020504238bf3efe93c	976dc1ee7fa118d67d43002dfb40e78406c5735acb1fa6020504238bf3efe93c	7dc211a0c2608a8616c5eac0c50bd1f520023fd5e22c723a3bd05a1f4829d34b	exact-7dc211a0c2608a86	1	True		.
17884d0a84029a68	file	legume_family_legumeinfo	legume_family/legumeinfo/Vicia/faba/Hedin2.gnm1.06GS/genome/vicfa.Hedin2.gnm1.06GS.genome_main.fna.gz		hedin2	hedin2	Hedin2.gnm1.06GS	main	Vicia	Vicia faba	assembly_path	PASS	2925959613	2925959613	3986	11914536184	11914016784	519400	4460562699	0	0	0	0	0	2677	1805244829	1637815978	31423fa18b3c8d1e8937fb29a06c578744536ff052c10e741b0ced7b29ab142d	31423fa18b3c8d1e8937fb29a06c578744536ff052c10e741b0ced7b29ab142d	7302e4cb43113d6d5e39575c00537ff2d5e9faf0f99451fedd50f333694f9fba	exact-7302e4cb43113d6d	1	True		.
ef224fdfcd7f1ba8	file	legume_family_legumeinfo	legume_family/legumeinfo/Vicia/faba/Tiffany.gnm1.M2F3/genome/vicfa.Tiffany.gnm1.M2F3.genome_main.fna.gz		tiffany	tiffany	Tiffany.gnm1.M2F3	main	Vicia	Vicia faba	assembly_path	PASS	2821658447	2821658447	1971	11366676527	11365435827	1240700	4253311486	0	0	0	0	0	14458	1853204363	1527935595	2915401b89a555708a5eb80e94ecf7f3ff352b33d422985b4081a0fa931c277f	2915401b89a555708a5eb80e94ecf7f3ff352b33d422985b4081a0fa931c277f	63507e1cf67257df67e38ce0c9fce87df8da6f93a398e02ace53976d02032ddf	exact-63507e1cf67257df	1	True		.
557227a4efbbf1a6	file	legume_family_legumeinfo	legume_family/legumeinfo/Vicia/villosa/HV-30.gnm1.2TXG/genome/vicvi.HV-30.gnm1.2TXG.genome_main.fna.gz		hv30	hv30	HV-30.gnm1.2TXG	main	Vicia	Vicia villosa	assembly_path	PASS	583304104	583304104	1888	2034988852	2034640251	348601	724872291	1115490010	0	0	0	0	15165	252325240	174244307	37939dfef781a174b56fc294cc76fe2c3c4a45fd7db60a1d9b5badebf8945f58	37939dfef781a174b56fc294cc76fe2c3c4a45fd7db60a1d9b5badebf8945f58	ff0d2c2f38f66b9a31166572a7ab52d065179057bfc1013480b555f926610171	exact-ff0d2c2f38f66b9a	2	True		.
c67d8171f93122ee	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/angularis/Gyeongwon.gnm3.JyYC/genome/vigan.Gyeongwon.gnm3.JyYC.genome_main.fna.gz		gyeongwon	gyeongwon	Gyeongwon.gnm3.JyYC	main	Vigna	Vigna angularis	assembly_path	PASS	107970570	107970570	3387	444438822	399060220	45328880	132455545	0	49722	0	0	0	941	37529183	8174047	f7baa0af0471dcacd7be88b851f1abbd587578b0f10d237339bf3ab029657f8a	f7baa0af0471dcacd7be88b851f1abbd587578b0f10d237339bf3ab029657f8a	e478c63d7337f7d2ef1c863e88f99e39a7d5318acd0d40ff86134a52fec193ed	exact-e478c63d7337f7d2	1	True		.
6ad3d7c855c721ce	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/angularis/Shumari.gnm1.V0CS/genome/vigan.Shumari.gnm1.V0CS.genome_main.fna.gz		shumari	shumari	Shumari.gnm1.V0CS	main	Vigna	Vigna angularis	assembly_path	PASS	149771819	149771819	2261	522761097	513383440	9377657	177377757	273283367	0	0	0	0	536	67115795	38860970	632a5ccbd5eb22646e444ec2a5490a0b20c81d3922f5824cb89cf3bed295a888	632a5ccbd5eb22646e444ec2a5490a0b20c81d3922f5824cb89cf3bed295a888	f936f110a349733b4c86510a51a716d8fc4c4ff53d24eb86cd979f1dc087a81c	exact-f936f110a349733b	1	True		.
2d478aa217e9bb5c	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/radiata/VC1973A.gnm6.3nL8/genome/vigra.VC1973A.gnm6.3nL8.genome_main.fna.gz		vc1973a	vc1973a	VC1973A.gnm6.3nL8	main	Vigna	Vigna radiata	assembly_path	PASS	113225947	113225947	2497	463085359	429526620	33558739	142449936	0	0	0	0	0	897	55601358	25360630	fddfc6e8e3eff9031d37626741a131fe6b905d6724a4b88531dad69aef12aafd	fddfc6e8e3eff9031d37626741a131fe6b905d6724a4b88531dad69aef12aafd	a26bbc016b9b55782026ee494135ce21ca3df831b697e9a8c098883c1a7103a3	exact-a26bbc016b9b5578	1	True		.
58455bfa5108783d	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/radiata/VC1973A.gnm7.SB53/genome/vigra.VC1973A.gnm7.SB53.genome_main.fna.gz		vc1973a	vc1973a	VC1973A.gnm7.SB53	main	Vigna	Vigna radiata	assembly_path	PASS	141675625	141675625	458	475779714	473966831	1812883	158277860	0	0	0	0	0	14	73760808	47082489	415bc635e92e283f47e11425c9c42adfd60f7e923d1919842aa2ebf5d486de74	415bc635e92e283f47e11425c9c42adfd60f7e923d1919842aa2ebf5d486de74	d7427a75e7d35d86ba7b6e9eb79e4ab4aa4171a9d9ca46bd57ea675b21127968	exact-d7427a75e7d35d86	1	True		.
2ca78acb5d4cc2d1	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/radiata/Weilv-9.gnm1.5TZZ/genome/vigra.Weilv-9.gnm1.5TZZ.genome_main.fna.gz		weilv9	weilv9	Weilv-9.gnm1.5TZZ	main	Vigna	Vigna radiata	assembly_path	PASS	123948275	123948275	13	500697131	500697131	0	166711406	0	0	0	0	0	151278	75147553	45668812	33bc7a9a70b0548f52eefa55e810a289e9dad9b60d121eb8d4b8f157ca74a198	33bc7a9a70b0548f52eefa55e810a289e9dad9b60d121eb8d4b8f157ca74a198	dc8f8a7d6db8b2a70dc480c0fdee600278aba524e4e8156804b1c8e16b18a8cb	exact-dc8f8a7d6db8b2a7	1	True		.
9570ca5030231e0b	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.WDTB/genome/vigun.CB5-2.gnm1.WDTB.genome_main.fna.gz		cb52	cb52	CB5-2.gnm1.WDTB	main	Vigna	Vigna unguiculata	assembly_path	PASS	118357986	118357986	6534	448043751	445645703	2398048	144730231	0	0	0	0	0	1000	60086998	36897245	3691faa442d6b6441580ddbbb7c9b81b2633f15ab5c5e3c18d7fd886ef7568d5	3691faa442d6b6441580ddbbb7c9b81b2633f15ab5c5e3c18d7fd886ef7568d5	14b61bf5191c54cf6ccfa4f6b6c06b40e38a281182c79fa7ad11a1c3a35db08c	exact-14b61bf5191c54cf	1	True		.
47a848e10053271a	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_hardmasked.fna.gz		it97k49935	it97k49935	IT97K-499-35.gnm1.QnBW	generic_genome	Vigna	Vigna unguiculata	assembly_path	PASS	83566574	83566574	11	456292308	252422394	203869914	80349168	200	0	0	0	0	24520210	65292630	42129361	b3565fc05b4e75d873e32c34a2c58242c60bac8aa21624ba251477562088e2c1	b3565fc05b4e75d873e32c34a2c58242c60bac8aa21624ba251477562088e2c1	3a9d87aa55d154c197a2a8bbf3cc670d5effea233d73aaed9581b960f4dc08d9	exact-3a9d87aa55d154c1	1	True		.
adf452fa93f14a03	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_main.fna.gz		it97k49935	it97k49935	IT97K-499-35.gnm1.QnBW	main	Vigna	Vigna unguiculata	assembly_path	PASS	142944244	142944244	686	519435864	516715066	2720798	170485128	2717198	0	0	0	0	2922	65292630	41684185	a461a504da29edbf9f9f9b31eed6ef800668b8a59c39a28b8293e8b087e707d8	a461a504da29edbf9f9f9b31eed6ef800668b8a59c39a28b8293e8b087e707d8	1b20ca58e42666d01152600d259300de7b7dad4fd72fa36fd05a3ed2ea319382	exact-1b20ca58e42666d0	1	True		.
509eba810398551d	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_softmasked.fna.gz		it97k49935	it97k49935	IT97K-499-35.gnm1.QnBW	softmasked	Vigna	Vigna unguiculata	assembly_path	PASS	105121082	105121082	8	336385719	334737700	1648019	108994139	145586845	0	0	0	0	28238167	65292630	42129361	34ad45e00d1b0368578fec76d0268c79f6aa87e386f0516d9c0234f960ed524a	34ad45e00d1b0368578fec76d0268c79f6aa87e386f0516d9c0234f960ed524a	2dd71eabe9149d555eea3064e14bf3bb080577326b942efa66819d57fe643580	exact-2dd71eabe9149d55	1	True		.
3d10e4cb7b76e2b3	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.YNCM/genome/vigun.Sanzi.gnm1.YNCM.genome_main.fna.gz		sanzi	sanzi	Sanzi.gnm1.YNCM	main	Vigna	Vigna unguiculata	assembly_path	PASS	118718406	118718406	11268	447277261	444953368	2323893	144816717	0	0	0	0	0	1000	58655738	34759918	f5e8f1867f4322f8f7fe8549111bc3999002aa7e88e94dea966d9ed20b9e1fa5	f5e8f1867f4322f8f7fe8549111bc3999002aa7e88e94dea966d9ed20b9e1fa5	ece70b5d03c138027d3f7bfc4f725472d3a5a02aaa8bbd4bdec833bb65cab91c	exact-ece70b5d03c13802	1	True		.
369c80713ac67768	file	legume_family_legumeinfo	legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.5QLL/genome/vigun.Suvita2.gnm1.5QLL.genome_main.fna.gz		suvita2	suvita2	Suvita2.gnm1.5QLL	main	Vigna	Vigna unguiculata	assembly_path	PASS	111129653	111129653	9123	447585192	444965187	2620005	144675544	0	0	0	0	0	1000	58539223	36142647	9d5212271171999ebfb0386a2f1ddb8a9242f2505637305b5c791fb60edb4d4a	9d5212271171999ebfb0386a2f1ddb8a9242f2505637305b5c791fb60edb4d4a	32f33ffe8dd1f215a2cf5507bc697126024960026eb301d9e21b8ab35dcf5ee3	exact-32f33ffe8dd1f215	1	True		.
